m1_a11,m1_a12,m1_a22,m1_b1,m1_b2,m2_a33,m2_a34,m2_a44,m2_b3,m2_b4,m3_a13,m3_a14,m3_a23,m3_a24
0.7922705236110639,1.9263435310917805,0.8654746621311048,1.3759582029917365,1.4076122970632179,1.5362464473263426,1.0420127820910543,1.6271135593439379,0.2763600895620435,0.309571208458897,2.046477538116509,0.9945959318677045,2.0305547274829694,1.0047030309877463
0.8195244132168721,2.0358440041909915,0.8598751554620973,1.4544698804567364,1.4906577690522145,1.4029696865972674,0.9755599550364148,1.609559295489665,0.2892411206733372,0.30503931476403845,2.01835760146627,1.014781462583842,2.0210605636131374,0.9989460521741917
0.7704592564055851,2.0420703645386538,0.8328790978929695,1.4545482122572215,1.4942536480565847,1.5207787626134932,1.0318536007899533,1.632717525994449,0.29634196865152146,0.3351145469247856,2.0777598602383875,0.9908780422580272,2.096570983563862,1.0064948104576539
0.8054590384304992,1.9821461897984005,0.8491990926925496,1.4197124541337611,1.448794358887365,1.4621970941190996,0.9999351313214648,1.619417462821123,0.27669116947557887,0.3059845560384495,2.0345737231757375,0.9663451359876225,2.04774869870175,0.9900059609682845
0.8313714261027784,2.0825424087986972,0.8843959817624637,1.4776983911364356,1.5273802004090127,1.455950288032739,0.9929132753954095,1.6426814867595412,0.32941323981304577,0.3411033255318949,1.939491114362821,0.9984029899730971,1.9951133946886175,0.9929385928145855
0.7614204023705305,1.9909966647780484,0.8347257157097061,1.428272504817807,1.45590268096911,1.4132101077875587,1.0099557587653303,1.5739190339522275,0.27349437256095116,0.3174699497061281,1.8966172382425261,0.9730452853968147,1.9098249252953055,0.9876169380971702
0.8044312126047753,2.0075345872082924,0.8568930753083286,1.4296199865746428,1.4705607507394136,1.4720954432279396,0.9843537451098863,1.610737998293374,0.3269220684772496,0.35823791572637037,2.01867570198005,0.9918764050906281,2.056777842225949,0.9913745764794656
0.8062371870619622,1.9896156905429678,0.8639058445473404,1.4298643726520175,1.4465712401070887,1.5650700318174555,0.9828385100762934,1.6979804888429824,0.3237032606287868,0.3378807485939253,1.9682929401259766,1.0402833089326902,1.9688857925982437,1.054939689920572
0.8187637489226555,2.0009347428548883,0.8889221551524353,1.4340919841684538,1.4437693705211732,1.4984886789882312,0.9318085637683954,1.6779261867071227,0.3179660509937807,0.3371248081863892,1.9411811752429642,0.9918848408771148,1.9681378613477511,1.002809297543369
0.770313182938926,1.934223494786288,0.8277592884077466,1.3790892620956572,1.416604946033265,1.5376608250724684,0.9900818317068845,1.650048150752053,0.28612466785006496,0.32108249223056096,1.9239453377280153,1.0531287266004323,1.9603205729969746,1.0366027505355697
0.7683090412859774,1.9135969470443424,0.8171007153619372,1.3641878985968934,1.3970900224857368,1.5998785093179766,0.9808012741540509,1.7208152842131177,0.306849017583538,0.35164748040607496,2.0096585298552294,1.042949079608139,1.9989345892817552,1.0368670747000692
0.8125265975748056,2.0956703037934985,0.8746712725202948,1.5000382772671155,1.5164924545713632,1.5158253350893545,0.9793607604260368,1.616602220098298,0.27445257732898765,0.31386343826491314,2.090462461958802,0.9826208407426287,2.0574967139882863,0.999484457681697
0.8071276321575965,1.9491823191009003,0.8465119596865058,1.3906756590906741,1.4271768088827388,1.4664720256762596,1.0166749225036016,1.6148045090370584,0.318218140700675,0.33714947989718314,1.9754796592576376,0.9666662870075268,2.000009257175463,0.9708850141761026
