name,index,MAP,mean,median,hdi_lower,hdi_upper,et_lower,et_upper,rhat,ess
a11,0,0.967856948119525,2.292430920348769,2.2385917394230734,0.008018827429037145,4.724241358618231,0.07385885393963788,4.8439782934255335,0.9997897814166535,258.69628070243266
a12,1,2.681330444564389,1.2460871800235567,1.2619499973117159,-0.25692089028947485,2.9957389247973576,-0.3477810308254892,2.935595105034389,1.050209651638721,210.67003407542958
a22,2,0.6423418060536141,1.774554611733148,1.5469043776260802,0.07553425024512597,4.42657451759076,0.10885933511111709,4.463383504714602,1.0000380425634414,300.0
b1,3,0.9247704215330264,1.5563809458426936,1.6552568624573034,0.0454602304986339,2.8835903959778144,0.06240393691509843,2.9023113810597376,0.9981575250850303,286.7375676970046
b2,4,1.0349581819780476,1.5779580040371608,1.6150139796158949,0.16922565382077703,2.974922569460578,0.09508700687682801,2.945575426931135,0.9985888024440794,256.032239495042
a33,5,0.10154981094543558,2.6769766335302725,2.717329847116634,0.214152682363838,4.829053590337139,0.18151370867814523,4.80176272755245,0.998351287782032,300.0
a34,6,1.3271376112930848,1.1261924223340078,1.1039080884270909,-0.38441532601904704,2.873711993757108,-0.4033620416869646,2.8540300822287157,0.998184679497891,300.0
a44,7,0.21193365489670635,2.443000374527232,2.2989320800029414,0.20134880859655913,4.746362548281656,0.20457095917345786,4.743451030029558,1.0017153293586494,184.50489718606974
b3,8,2.492460363708208,2.431275041575161,2.423231228488312,0.09728026824716984,4.804293066140251,0.14031369295138238,4.8545625376581,1.0040679259646634,229.36850713545465
b4,9,0.5536975554325162,1.6076749743400354,1.699135008795821,0.1042487589782603,2.900487326255548,0.10809132055593945,2.908027214809788,0.9970783206683688,235.0150612281634
a13,10,1.3807760917622014,-0.09974870305247716,-0.12649297318483144,-2.657066694987246,2.981945194979483,-2.7857397256055196,2.91965707301744,1.0246683712212126,283.9302045068131
a14,11,1.4154802027150462,1.1713427260457514,1.194852967760007,-0.4541547862026656,2.8679117740369966,-0.42262954779707107,2.9440452203685235,1.002990660214936,172.45342502111322
a23,12,2.446250418269315,12.286453355398486,9.153433277419346,1.2585209590297932,28.198879049984733,1.9401747348432112,29.109206150531392,0.9977805235924666,290.78156822040876
a24,13,2.2081653843136495,1.1529444699713765,1.191864459529833,-0.4696264648540689,2.7503564183731184,-0.4309875957685861,2.8061075221769776,0.9982615250450685,261.0326141216801
a55,14,3.4005184740218635,2.5005078059917527,2.4826892007770387,0.06516211360077473,4.694523758472673,0.1755058493254753,4.834320551797902,1.0033646576626725,268.38030560977865
b5,15,0.29791831572975924,0.23970745722640505,0.23783001754733274,0.03271414849858088,0.49189587180241107,0.01724199437180881,0.48405309672186836,1.0134982339299885,211.72987845695025
a15,16,0.2863955040273789,1.209120586314253,1.1921430520049197,-0.29618068000215714,2.9855900856014923,-0.38708527572848483,2.9631681916569192,0.9970981288632088,300.0
a25,17,2.324057189407038,1.314755718666404,1.3754671229388253,-0.47266214134356765,2.8837672527753444,-0.4523920199567325,2.9419565464872117,0.9973395638198073,186.28746541725192
a35,18,20.944506987370858,17.055572047483963,17.950858062832076,1.5890210232132347,29.528055216617208,0.5691906867869193,29.111099718973225,1.0240812105619594,276.00082311921835
a45,19,2.8121890269232397,8.936157822823523,8.244663368582685,0.18124062697263632,18.24774408372561,0.4256127241371503,19.09308418857253,1.0168931762016271,300.0
