name,index,MAP,mean,median,hdi_lower,hdi_upper,et_lower,et_upper,rhat,ess
a11,0,1.9740044559786907,2.3922295334180763,2.3397804722812747,0.2112344909509294,4.885164475891398,0.1414149404952391,4.843369559648614,0.9996778255565305,1929.4410934356536
a12,1,2.0240043345577092,1.2464020979683625,1.2703513990874944,-0.499919395579969,2.8119414045973032,-0.4270780133473759,2.900207124491653,1.0053899395229902,2000.0
a22,2,1.0370065917725793,1.8314440757247374,1.599839980419715,0.0005387698997747492,4.269024567585065,0.08158079992630145,4.580291247805344,0.9997224520242104,1858.3623978124604
b1,3,1.8332431664457336,1.5074866813123917,1.4839707968359281,0.006894289557857647,2.837810466803357,0.07062118322524578,2.9115760301056945,0.9998998914087174,2000.0
b2,4,0.3155659971644196,1.4968251093661973,1.5128323481420303,0.008341791166591256,2.850552710816854,0.04902428969939476,2.9275461761778936,0.9997111491270396,1965.919621871857
a33,5,0.047684461324509764,2.61132752812163,2.6737941952798607,0.258558905028643,4.956827854597515,0.17296925656263015,4.892939104862941,0.9995020520112358,1869.3295819314376
a34,6,1.5538245812701827,1.1887344124300152,1.1636311486596576,-0.47789284358724515,2.8340575834539763,-0.4163865825700356,2.9155016952561237,1.0012986118220994,1925.7509574974874
a44,7,4.088946924502166,2.498714747976091,2.4727917648174627,0.039311556252298985,4.756316751496524,0.11042366694926944,4.853616901289045,1.0003855266482569,1904.981715319939
b3,8,2.0232877393556796,2.5156702987291375,2.492536389309233,0.2483786368372602,4.964113790810973,0.1424284021560803,4.879415132213763,0.9995000780382375,1911.9842896277298
b4,9,0.3457650941277001,1.5083250991844628,1.538427823117829,0.13184498103053693,2.9852128632772312,0.059097337107042534,2.9286660425623787,0.999511445420789,1879.95133071601
a13,10,2.2898749825182083,0.09300351242746004,0.11960491401711648,-2.737368441079571,2.991217272105108,-2.877079866250846,2.886926949130576,0.9996415302661037,1937.4329861388353
a14,11,0.8990530121506259,1.178542250150746,1.171744177000882,-0.4936512163565494,2.8039044291342567,-0.4466402144617283,2.9092443910523924,1.0017350873757949,2000.0
a23,12,2.910387522140354,11.860560668571068,8.790027114971128,1.8061757688144997,27.774521245887826,2.3129227136115533,28.7080044880926,0.9995198859520502,2000.0
a24,13,-0.38842958388453397,1.2310741683865452,1.2443611868046112,-0.437336716985695,2.849383409697818,-0.41679897404137883,2.885092388321455,1.0000001910916287,2000.0
a55,14,0.0670782575693405,2.3777649976975592,2.299872892060436,0.03153606123646435,4.719219883346236,0.11988297468509398,4.831739629769069,1.0017498023328326,2000.0
b5,15,0.41346859264350877,0.2572385966908294,0.26061580753387126,0.0026909984934899434,0.4754142301661488,0.015432019777882907,0.48989463061587957,1.0008195497449714,2000.0
a15,16,0.13071082737938244,1.1763779079247174,1.1224735120455096,-0.4999773382308029,2.7989832512654496,-0.4360304285254177,2.893397138560435,1.0002625807778538,2000.0
a25,17,1.0987155123373264,1.2357829095392734,1.2347748384872999,-0.43483579308121645,2.872627451500284,-0.4110064465785003,2.9113386601390783,0.999909004174769,2000.0
a35,18,26.643242160237882,17.90794998412305,19.38208615563384,3.0935344202455894,29.92871586108015,1.7096196159078951,29.382157447341584,0.9995049379152883,2000.0
a45,19,3.968190540662725,8.433941454574363,7.366936615436545,0.0028287137750879765,18.3859674887459,0.34363217073895574,19.23145056389382,1.0032226189456541,1582.37687902324
