# condition=Commensal_HOBIC, snapshot_index=100, t=5.000000e-01
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.000000,0.285714,0.142857,0.11007914,0.00036193,0.55257076,0.19921275,0.500000
0.000000,0.285714,0.214286,0.11013372,0.00036564,0.55327888,0.19905642,0.500000
0.000000,0.285714,0.285714,0.11271810,0.00046548,0.56817704,0.19838553,0.500000
0.000000,0.285714,0.357143,0.11231546,0.00044123,0.56545056,0.19863003,0.500000
0.000000,0.285714,0.428571,0.11084940,0.00038219,0.55672133,0.19911111,0.500000
0.000000,0.285714,0.500000,0.10970930,0.00035165,0.55032737,0.19935280,0.500000
0.000000,0.285714,0.571429,0.11061692,0.00037215,0.55532439,0.19919334,0.500000
0.000000,0.285714,0.642857,0.11064881,0.00037896,0.55548528,0.19919306,0.500000
0.000000,0.285714,0.714286,0.10890360,0.00033288,0.54582771,0.19952010,0.500000
0.000000,0.285714,0.785714,0.10879054,0.00033138,0.54534510,0.19948936,0.500000
0.000000,0.285714,0.857143,0.11084880,0.00038762,0.55634232,0.19924568,0.500000
0.000000,0.285714,0.928571,0.11031583,0.00036628,0.55357879,0.19927756,0.500000
0.000000,0.285714,1.000000,0.10998043,0.00035758,0.55187236,0.19928598,0.500000
0.000000,0.357143,0.000000,0.10971369,0.00035921,0.55108707,0.19908594,0.500000
0.000000,0.357143,0.071429,0.10995808,0.00035807,0.55171858,0.19930103,0.500000
0.000000,0.357143,0.142857,0.11079651,0.00038515,0.55651204,0.19909096,0.500000
0.000000,0.357143,0.214286,0.11053626,0.00037836,0.55542753,0.19901114,0.500000
0.000000,0.357143,0.285714,0.11132363,0.00040477,0.55954624,0.19895340,0.500000
0.000000,0.357143,0.357143,0.10964710,0.00035115,0.55030089,0.19924936,0.500000
0.000000,0.357143,0.428571,0.11009757,0.00036274,0.55233123,0.19933251,0.500000
0.000000,0.357143,0.500000,0.10999267,0.00035756,0.55173681,0.19935714,0.500000
0.000000,0.357143,0.571429,0.10943388,0.00034517,0.54899015,0.19933670,0.500000
0.000000,0.357143,0.642857,0.10986040,0.00035804,0.55101326,0.19937888,0.500000
0.000000,0.357143,0.714286,0.11011799,0.00035993,0.55253905,0.19929449,0.500000
0.000000,0.357143,0.785714,0.10805030,0.00031384,0.54143133,0.19956418,0.500000
0.000000,0.357143,0.857143,0.10895846,0.00033473,0.54650560,0.19937300,0.500000
0.000000,0.357143,0.928571,0.11015497,0.00036697,0.55317002,0.19913401,0.500000
0.000000,0.357143,1.000000,0.11106336,0.00038997,0.55811701,0.19899655,0.500000
0.000000,0.428571,0.000000,0.11292943,0.00047366,0.56913565,0.19842269,0.500000
0.000000,0.428571,0.071429,0.11097564,0.00039229,0.55751211,0.19905512,0.500000
0.000000,0.428571,0.142857,0.10811975,0.00032134,0.54230992,0.19936894,0.500000
0.000000,0.428571,0.214286,0.11149332,0.00040926,0.56036135,0.19896683,0.500000
0.000000,0.428571,0.285714,0.10960838,0.00035981,0.54991730,0.19931793,0.500000
0.000000,0.428571,0.357143,0.10875893,0.00033086,0.54511465,0.19951570,0.500000
0.000000,0.428571,0.428571,0.10897336,0.00033579,0.54626430,0.19948835,0.500000
0.000000,0.428571,0.500000,0.10958127,0.00035328,0.54984192,0.19929596,0.500000
0.000000,0.428571,0.571429,0.11017742,0.00036019,0.55295825,0.19925088,0.500000
0.000000,0.428571,0.642857,0.10918386,0.00034341,0.54765157,0.19936737,0.500000
0.000000,0.428571,0.714286,0.11075661,0.00037686,0.55567779,0.19931804,0.500000
0.000000,0.428571,0.785714,0.10993893,0.00035862,0.55159650,0.19931042,0.500000
0.000000,0.428571,0.857143,0.10925453,0.00033977,0.54786771,0.19941773,0.500000
0.000000,0.428571,0.928571,0.11065221,0.00037412,0.55562840,0.19914787,0.500000
0.000000,0.428571,1.000000,0.10952962,0.00035263,0.54965161,0.19927099,0.500000
0.000000,0.500000,0.000000,0.11014770,0.00036491,0.55296035,0.19919637,0.500000
0.000000,0.500000,0.071429,0.11018704,0.00037454,0.55342398,0.19910058,0.500000
0.000000,0.500000,0.142857,0.11177741,0.00041913,0.56185097,0.19894495,0.500000
0.000000,0.500000,0.214286,0.11326350,0.00047850,0.57088679,0.19839924,0.500000
0.000000,0.500000,0.285714,0.11020138,0.00037995,0.55353607,0.19908618,0.500000
0.000000,0.500000,0.357143,0.11124414,0.00039544,0.55887698,0.19904942,0.500000
0.000000,0.500000,0.428571,0.11088911,0.00038779,0.55728090,0.19898243,0.500000
0.000000,0.500000,0.500000,0.11128001,0.00039774,0.55877465,0.19915006,0.500000
0.000000,0.500000,0.571429,0.10980286,0.00035865,0.55092471,0.19930648,0.500000
0.000000,0.500000,0.642857,0.11006006,0.00035717,0.55208209,0.19935452,0.500000
0.000000,0.500000,0.714286,0.10878484,0.00032948,0.54523967,0.19951747,0.500000
0.000000,0.500000,0.785714,0.10912898,0.00033551,0.54721595,0.19942581,0.500000
0.000000,0.500000,0.857143,0.11004667,0.00036184,0.55246836,0.19919091,0.500000
0.000000,0.500000,0.928571,0.11123737,0.00039772,0.55965848,0.19875938,0.500000
0.000000,0.500000,1.000000,0.11201209,0.00042875,0.56329868,0.19885027,0.500000
0.000000,0.571429,0.000000,0.10843762,0.00032464,0.54346411,0.19953041,0.500000
0.000000,0.571429,0.071429,0.11149788,0.00040263,0.56007731,0.19907587,0.500000
0.000000,0.571429,0.142857,0.11142909,0.00040824,0.56049743,0.19880393,0.500000
0.000000,0.571429,0.214286,0.11107619,0.00040100,0.55917920,0.19864149,0.500000
0.000000,0.571429,0.285714,0.11152524,0.00041002,0.56140994,0.19865206,0.500000
0.000000,0.571429,0.357143,0.11078270,0.00038787,0.55700429,0.19889020,0.500000
0.000000,0.571429,0.428571,0.11217354,0.00042876,0.56480673,0.19860518,0.500000
0.000000,0.571429,0.500000,0.11067049,0.00038179,0.55557154,0.19920115,0.500000
0.000000,0.571429,0.571429,0.10943061,0.00034730,0.54896921,0.19933834,0.500000
0.000000,0.571429,0.642857,0.11003787,0.00036277,0.55213390,0.19929563,0.500000
0.000000,0.571429,0.714286,0.11029802,0.00036826,0.55327766,0.19935383,0.500000
0.000000,0.571429,0.785714,0.10902738,0.00033957,0.54681280,0.19938703,0.500000
0.000000,0.571429,0.857143,0.11197874,0.00041533,0.56302608,0.19888730,0.500000
0.000000,0.571429,0.928571,0.11047812,0.00037016,0.55453062,0.19922817,0.500000
0.000000,0.571429,1.000000,0.10778329,0.00031126,0.54014846,0.19954383,0.500000
0.000000,0.642857,0.000000,0.10951180,0.00034932,0.54914960,0.19942070,0.500000
0.000000,0.642857,0.071429,0.10955925,0.00035020,0.54988898,0.19923885,0.500000
0.000000,0.642857,0.142857,0.11016322,0.00036584,0.55345811,0.19904527,0.500000
0.000000,0.642857,0.214286,0.11201960,0.00042964,0.56434972,0.19849322,0.500000
0.000000,0.642857,0.285714,0.11309797,0.00049277,0.57144832,0.19791461,0.500000
0.000000,0.642857,0.357143,0.11014034,0.00037018,0.55368214,0.19892342,0.500000
0.000000,0.642857,0.428571,0.10986634,0.00035621,0.55109494,0.19936009,0.500000
0.000000,0.642857,0.500000,0.10826796,0.00032258,0.54270098,0.19949838,0.500000
0.000000,0.642857,0.571429,0.11046133,0.00036897,0.55423415,0.19930444,0.500000
0.000000,0.642857,0.642857,0.11034534,0.00037326,0.55383939,0.19923708,0.500000
0.000000,0.642857,0.714286,0.10865029,0.00032598,0.54458781,0.19950922,0.500000
0.000000,0.642857,0.785714,0.10940007,0.00034237,0.54844021,0.19947493,0.500000
0.000000,0.642857,0.857143,0.10954856,0.00035169,0.55008335,0.19914902,0.500000
0.000000,0.642857,0.928571,0.10968508,0.00035232,0.55071480,0.19916858,0.500000
0.000000,0.642857,1.000000,0.10873559,0.00032459,0.54505008,0.19949651,0.500000
0.000000,0.714286,0.000000,0.11167798,0.00041634,0.56154560,0.19887607,0.500000
0.000000,0.714286,0.071429,0.11061215,0.00037565,0.55488079,0.19934398,0.500000
0.000000,0.714286,0.142857,0.10712215,0.00029721,0.53666344,0.19960769,0.500000
0.000000,0.714286,0.214286,0.10799129,0.00031678,0.54158930,0.19939701,0.500000
0.000000,0.714286,0.285714,0.11022158,0.00036701,0.55363082,0.19908859,0.500000
0.000000,0.714286,0.357143,0.11275715,0.00045192,0.56816309,0.19845913,0.500000
0.000000,0.714286,0.428571,0.10984980,0.00036173,0.55190749,0.19903661,0.500000
0.000000,0.714286,0.500000,0.11139451,0.00039649,0.55954856,0.19907925,0.500000
