# condition=Dysbiotic_HOBIC, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,2.14285714e-01,7.14285714e-01,6.91292646e-02,7.50905412e-03,4.02806029e-01,1.71619240e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,7.85714286e-01,7.05383396e-02,1.50856580e-02,4.41195974e-01,1.59879835e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,8.57142857e-01,7.04252153e-02,1.59678009e-02,4.40048939e-01,1.60039507e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,9.28571429e-01,7.01847908e-02,1.05079317e-02,4.24244006e-01,1.65434961e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,1.00000000e+00,6.94404630e-02,1.21233969e-02,4.18156034e-01,1.66063520e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,0.00000000e+00,6.96095761e-02,1.06771268e-02,4.15758128e-01,1.67428058e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,7.14285714e-02,6.99428162e-02,1.00894965e-02,4.19314697e-01,1.66802682e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,1.42857143e-01,6.97984827e-02,1.24016111e-02,4.25710113e-01,1.63957774e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,2.14285714e-01,6.97312624e-02,1.30746887e-02,4.25273554e-01,1.63968019e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,2.85714286e-01,7.06137465e-02,1.92203719e-02,4.53021883e-01,1.55872705e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,3.57142857e-01,7.05357553e-02,1.96221856e-02,4.53219314e-01,1.55632721e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,4.28571429e-01,7.07232452e-02,1.18531618e-02,4.33109241e-01,1.63291933e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,5.00000000e-01,6.98364418e-02,1.11978440e-02,4.22072155e-01,1.65460907e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,5.71428571e-01,7.03543896e-02,1.34208275e-02,4.33913916e-01,1.62139049e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,6.42857143e-01,6.99188117e-02,1.50567029e-02,4.32798464e-01,1.61550508e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,7.14285714e-01,6.97385491e-02,9.01647411e-03,4.13560206e-01,1.68629738e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,7.85714286e-01,6.95697504e-02,9.13625488e-03,4.11597728e-01,1.69023650e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,8.57142857e-01,7.05158813e-02,1.23874150e-02,4.34966049e-01,1.62118128e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,9.28571429e-01,7.03450272e-02,1.16631772e-02,4.30255665e-01,1.63495877e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,1.00000000e+00,6.98966737e-02,1.19189816e-02,4.25574310e-01,1.64240820e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,0.00000000e+00,6.98149100e-02,1.06771509e-02,4.19792603e-01,1.66308099e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,7.14285714e-02,6.97298143e-02,1.35544208e-02,4.25202477e-01,1.63992023e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,1.42857143e-01,6.94205733e-02,1.85563210e-02,4.34891020e-01,1.59627516e-01,5.00000000e-02
