# condition=dh_baseline, snapshot_index=100, t=5.000000e-01
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.000000,0.000000,0.000000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.071429,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.142857,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.214286,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.285714,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.357143,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.428571,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.500000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.571429,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.642857,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.714286,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.785714,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.857143,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,0.928571,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.000000,1.000000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.000000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.071429,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.142857,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.214286,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.285714,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.357143,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.428571,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.500000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.571429,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.642857,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.714286,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.785714,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.857143,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,0.928571,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.071429,1.000000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.000000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.071429,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.142857,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.214286,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.285714,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.357143,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.428571,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.500000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.571429,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.642857,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.714286,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.785714,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.857143,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,0.928571,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.142857,1.000000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.000000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.071429,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.142857,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.214286,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.285714,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.357143,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.428571,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.500000,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.571429,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.642857,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.714286,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.785714,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
0.000000,0.214286,0.857143,0.44633282,0.51349888,0.99436616,0.44886163,0.500000
