# condition=Commensal_HOBIC, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,7.14285714e-02,4.28571429e-01,6.99555931e-02,8.43242133e-03,4.22090671e-01,1.65735937e-01,5.00000000e-02
0.00000000e+00,7.14285714e-02,5.00000000e-01,7.06243423e-02,1.48683804e-02,4.45942921e-01,1.58370812e-01,5.00000000e-02
0.00000000e+00,7.14285714e-02,5.71428571e-01,6.92110656e-02,8.87630389e-03,4.10749074e-01,1.68499627e-01,5.00000000e-02
0.00000000e+00,7.14285714e-02,6.42857143e-01,6.92424743e-02,1.00604264e-02,4.15406879e-01,1.66685912e-01,5.00000000e-02
0.00000000e+00,7.14285714e-02,7.14285714e-01,6.98384246e-02,1.18732835e-02,4.29970078e-01,1.62426243e-01,5.00000000e-02
0.00000000e+00,7.14285714e-02,7.85714286e-01,7.00004095e-02,1.55773616e-02,4.40577857e-01,1.58883177e-01,5.00000000e-02
0.00000000e+00,7.14285714e-02,8.57142857e-01,6.98886503e-02,1.19590983e-02,4.29004266e-01,1.62908987e-01,5.00000000e-02
0.00000000e+00,7.14285714e-02,9.28571429e-01,6.98352139e-02,1.60355162e-02,4.39469303e-01,1.58908059e-01,5.00000000e-02
0.00000000e+00,7.14285714e-02,1.00000000e+00,6.98772896e-02,1.03481225e-02,4.24757652e-01,1.64510961e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,0.00000000e+00,7.03068953e-02,1.68070418e-02,4.45135619e-01,1.57944888e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,7.14285714e-02,7.02013376e-02,1.33113467e-02,4.36261355e-01,1.60915783e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,1.42857143e-01,6.96098871e-02,1.61585616e-02,4.34516263e-01,1.60200879e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,2.14285714e-01,7.02136272e-02,1.17150178e-02,4.33940539e-01,1.61804719e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,2.85714286e-01,6.99323839e-02,1.36141332e-02,4.34486998e-01,1.60953916e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,3.57142857e-01,6.86216099e-02,1.25145599e-02,4.11229829e-01,1.66869242e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,4.28571429e-01,6.83070781e-02,8.53060638e-03,3.99102578e-01,1.71151683e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,5.00000000e-01,6.93083536e-02,1.06345949e-02,4.17648422e-01,1.65949038e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,5.71428571e-01,6.84566315e-02,9.07936269e-03,4.04380777e-01,1.69287551e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,6.42857143e-01,6.96218941e-02,1.20811870e-02,4.24747571e-01,1.63913578e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,7.14285714e-01,6.97813893e-02,1.35275168e-02,4.34334372e-01,1.60662830e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,7.85714286e-01,6.95818785e-02,1.36605610e-02,4.31165008e-01,1.61381089e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,8.57142857e-01,6.97948975e-02,1.31035678e-02,4.30833506e-01,1.61999697e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,9.28571429e-01,6.95824543e-02,1.30859234e-02,4.28908051e-01,1.62231635e-01,5.00000000e-02
0.00000000e+00,1.42857143e-01,1.00000000e+00,6.98822119e-02,1.53837931e-02,4.39208194e-01,1.59109536e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,0.00000000e+00,7.02665077e-02,1.19604176e-02,4.37081447e-01,1.60762961e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,7.14285714e-02,6.97023610e-02,1.41385874e-02,4.33541368e-01,1.60774418e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,1.42857143e-01,6.99189153e-02,1.50014950e-02,4.39204244e-01,1.59194535e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,2.14285714e-01,6.88347776e-02,1.21387359e-02,4.16452372e-01,1.65288475e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,2.85714286e-01,7.08851221e-02,2.05708834e-02,4.64902770e-01,1.52473004e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,3.57142857e-01,6.91280076e-02,1.31146883e-02,4.24858152e-01,1.62708441e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,4.28571429e-01,7.02483160e-02,1.43417804e-02,4.42941256e-01,1.58595107e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,5.00000000e-01,6.93563176e-02,1.10231907e-02,4.18094448e-01,1.65886722e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,5.71428571e-01,7.02605780e-02,1.67472907e-02,4.45815570e-01,1.57600099e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,6.42857143e-01,6.96939513e-02,1.29476587e-02,4.30703183e-01,1.61814340e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,7.14285714e-01,6.88159630e-02,7.55319352e-03,4.03276672e-01,1.70642062e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,7.85714286e-01,7.01915114e-02,1.48693694e-02,4.41664234e-01,1.58925052e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,8.57142857e-01,6.99692953e-02,1.60678189e-02,4.40562890e-01,1.58817951e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,9.28571429e-01,6.98704207e-02,1.03859543e-02,4.24716229e-01,1.64510833e-01,5.00000000e-02
0.00000000e+00,2.14285714e-01,1.00000000e+00,6.90351890e-02,1.22785138e-02,4.18679247e-01,1.64888013e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,0.00000000e+00,6.93580068e-02,1.03950614e-02,4.16157715e-01,1.66662792e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,7.14285714e-02,6.96031640e-02,1.00588868e-02,4.19774748e-01,1.65810746e-01,5.00000000e-02
