# condition=Commensal_Static, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,3.57142857e-01,1.00000000e+00,7.01157499e-02,1.37594871e-02,4.36507912e-01,1.60628818e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,0.00000000e+00,7.06994582e-02,1.80489889e-02,4.58338942e-01,1.54251476e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.14285714e-02,6.98541194e-02,1.52722275e-02,4.35762049e-01,1.60303357e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,1.42857143e-01,6.89700979e-02,6.88945102e-03,4.02452569e-01,1.71374475e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,2.14285714e-01,7.03459808e-02,1.56938785e-02,4.43613900e-01,1.58574790e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,2.85714286e-01,6.95762110e-02,1.18713727e-02,4.19730360e-01,1.65764066e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,3.57142857e-01,7.00828211e-02,5.99088854e-03,4.11382209e-01,1.70359387e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,4.28571429e-01,6.95815419e-02,8.83160533e-03,4.14152309e-01,1.68009547e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,5.00000000e-01,6.89902996e-02,1.38371952e-02,4.19986743e-01,1.64267803e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,5.71428571e-01,6.93107121e-02,1.49079276e-02,4.28947891e-01,1.61583058e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,6.42857143e-01,6.98559769e-02,7.29382183e-03,4.14945800e-01,1.68349642e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.14285714e-01,7.04103976e-02,1.19166067e-02,4.35472700e-01,1.61687283e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.85714286e-01,7.00992532e-02,1.20874788e-02,4.28402789e-01,1.63629311e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,8.57142857e-01,6.94254512e-02,1.00040037e-02,4.17639492e-01,1.66232965e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,9.28571429e-01,6.94100443e-02,1.60019637e-02,4.34424733e-01,1.59774615e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,1.00000000e+00,6.96204684e-02,9.98116060e-03,4.18072936e-01,1.66527088e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,0.00000000e+00,7.01647154e-02,1.01560254e-02,4.25744406e-01,1.64804785e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.14285714e-02,6.96038213e-02,1.27241054e-02,4.24441923e-01,1.63989035e-01,5.00000000e-02
