tmcmc_dir,mutation,n_particles,dynamic_c,c_scale,dt,n_newton,temp_C,sigma_ref_felix,sigma_paper,sigma_MAP,affine_a,affine_b,rmse_mean,mae_mean,r2_mean,logL_map,nll_map,wrmse_mean,pp_coverage_reps_95,pp_coverage_mean_95,pp_ci_width_mean,n_obs,n_pp_samples,plot_8panel
_tmcmc_results_dyncc10_rw4000p,rw,4000,True,10.0,0.0001,6,4,4.25,25.0,4.1773176193237305,4.43361194889103,3.6214817575064573,0.1761013075975084,0.13993395093401695,0.9795546154906434,7.520015661164326,-7.520015661164326,1.7610130759750837,0.5,0.5,0.20186023020570368,10,200,_tmcmc_results_dyncc10_rw4000p/monospecies_8panel_dyncc10.png
_tmcmc_results_dyncc10_rw4000p,rw,4000,True,10.0,0.0001,6,8,10.0,50.0,10.433021545410156,4.203692371438963,3.6769461996824764,0.10044359125519302,0.07760187697902765,0.9926619837090167,14.385114734256248,-14.385114734256248,1.0044359125519302,0.7083333333333334,0.75,0.23123896373894803,8,200,_tmcmc_results_dyncc10_rw4000p/monospecies_8panel_dyncc10.png
_tmcmc_results_dyncc10_rw4000p,rw,4000,True,10.0,0.0001,6,15,25.0,50.0,24.090667724609375,4.7372349908446685,3.6582079008275987,0.14860914826844518,0.11533024850070561,0.9889854636247047,9.586809164323276,-9.586809164323276,1.4860914826844518,0.625,0.75,0.22431459505468698,8,200,_tmcmc_results_dyncc10_rw4000p/monospecies_8panel_dyncc10.png
_tmcmc_results_dyncc10_rw4000p,rw,4000,True,10.0,0.0001,6,20,50.0,70.0,39.993629455566406,4.783440743503962,3.6622157500279156,0.24091766699263178,0.18910155560359232,0.9747597229935274,-5.395329184181275,5.395329184181275,2.409176669926318,0.4444444444444444,0.3333333333333333,0.20052249374711165,9,200,_tmcmc_results_dyncc10_rw4000p/monospecies_8panel_dyncc10.png
_tmcmc_results_dyncc10_rw4000p,rw,4000,True,10.0,0.0001,6,25,100.0,70.0,80.04167938232422,4.8301366695837515,3.563200177352022,0.1443677864112616,0.12798356698552948,0.9904594541834679,10.123666931837443,-10.123666931837443,1.428572200620937,0.4166666666666667,0.5,0.21086224100720652,8,200,_tmcmc_results_dyncc10_rw4000p/monospecies_8panel_dyncc10.png
_tmcmc_results_dyncc10_rw4000p,rw,4000,True,10.0,0.0001,6,35,110.0,110.0,86.504150390625,4.962362849164821,3.5465564395704385,0.19114659337129009,0.15254787470791678,0.9838948510572908,4.281606766094217,-4.281606766094217,1.9114659337129007,0.4444444444444444,0.4444444444444444,0.255643804349652,9,200,_tmcmc_results_dyncc10_rw4000p/monospecies_8panel_dyncc10.png
_tmcmc_results_dyncc10_rw4000p,rw,4000,True,10.0,0.0001,6,37,115.0,110.0,71.9683837890625,5.2806929094969455,3.4788031571526647,0.2936183336044872,0.2352523537807586,0.9664003313922686,-18.072010785957758,18.072010785957758,2.936183336044872,0.3333333333333333,0.3333333333333333,0.20134397019895311,9,200,_tmcmc_results_dyncc10_rw4000p/monospecies_8panel_dyncc10.png
_tmcmc_results_dyncc10_rw4000p,rw,4000,True,10.0,0.0001,6,40,40.0,50.0,37.26380920410156,4.614549944604042,3.535019004019775,0.216853647440022,0.17690292027258284,0.9774353877317018,-0.4869012740802212,0.4869012740802212,2.16853647440022,0.36666666666666664,0.4,0.1850293438683452,10,200,_tmcmc_results_dyncc10_rw4000p/monospecies_8panel_dyncc10.png
