a11,a12,a22,b1,b2
2.601274003551327,0.20095799388027127,1.002282558040159,0.44467072711071276,1.3707777832932373
1.183953878038472,1.6935139385105011,0.2799291639498338,0.5138916913100422,1.0306212694364578
0.8298418223208743,1.0072659717625005,0.8833869273877415,2.817008182311664,2.6768652358131617
0.5439091042387487,0.7598571494378108,1.1759200777495384,0.27192229354728137,2.9533841754446035
0.8218370484158211,1.8967509254087427,2.8013519419227957,2.027369261832375,1.9549379055025398
0.5213172559519883,0.25892645983749135,2.5885281756650054,2.0855405775587075,2.659465630846317
2.025539368019413,2.232668220348916,1.8632944300705723,1.6981497411749311,0.641859552008127
1.3950371197213673,2.495800730533469,0.13273239313181362,2.432909589594199,0.7903756787584855
0.48256144464478223,1.9179077645468734,1.8101432662035597,0.2098076921284823,0.8652510582593889
2.522585960440586,0.9590321948223819,1.0215648087699039,2.9196846886620884,1.307853119847417
2.3376282912827704,0.6866712562515085,2.284104024078056,2.390328291979879,1.3234530567958054
1.3124483004038303,1.710210386633032,2.5028864977368093,0.6044647442718241,2.0748469855249194
0.9252648642788412,1.7667285370141639,2.116860144914039,1.893445440726679,0.8102305394279034
1.4516379087018971,2.2269742027832624,2.4524495480825874,1.6310190391383184,2.680194107091637
0.9191306785561594,1.400844793275305,0.8187489468759356,1.943080662352705,2.0277125303547434
2.5577606074960846,2.205841472692476,0.9114064362786792,2.7544975988937512,0.01808775790450845
2.9771415095546843,0.6177475173948106,2.899551984281121,0.2833677767622218,1.394128120807608
2.3747599486940203,0.5856591355556138,0.45921000466512485,0.09704304339048753,2.2472413690582504
0.012597430403967581,2.071126933857187,2.1880774598158093,1.5854227154757208,0.365363486907902
0.43222865896299834,0.9126973880372523,0.09263760589163139,0.9875788989690693,0.8842476783219899
0.2860058737168759,0.89894333157133,0.7303437238837784,1.0766645601032776,2.679700899651585
0.41726723137451927,0.6580368241766685,2.2742419137906604,2.8430227174611615,1.4427352744474469
1.6311608120830559,0.27415175496085065,1.3229648628350297,0.018337656926065038,0.6322754599143929
1.1512928206913111,1.4037759256996776,0.5256858948873958,1.5364581049864323,2.916622813553973
0.48256144464478223,1.9179077645468734,1.8101432662035597,0.2098076921284823,0.8652510582593889
0.02490660440277548,2.011313622309352,0.7194680828787104,0.7250666152631013,0.564450164805131
0.8298418223208743,1.0072659717625005,0.8833869273877415,2.817008182311664,2.6768652358131617
2.3747599486940203,0.5856591355556138,0.45921000466512485,0.09704304339048753,2.2472413690582504
1.174127988041455,2.5735752953108624,1.4874391559815225,1.4853303644854385,0.016014481085314003
2.601274003551327,0.20095799388027127,1.002282558040159,0.44467072711071276,1.3707777832932373
2.310720837855838,0.40838426844098213,2.9568053247319175,0.3637176112809737,2.9469357702967898
0.9661054333920511,1.6954071909757908,0.5295562251017014,1.482473578199511,2.1292505479605985
1.1120580946247158,0.8802536383400692,1.9375288013388945,0.8255728043033673,2.9207051752479916
0.9560108297601261,2.353465042201885,2.3324409460252844,1.8601344810643905,1.7825830448079452
2.9771415095546843,0.6177475173948106,2.899551984281121,0.2833677767622218,1.394128120807608
0.8131132032238496,1.499436929557596,0.6373984917756386,1.4002380544545483,2.950166098435944
2.6929263947989273,1.242443182996848,2.20753208257272,2.7366640746063866,0.31695537358377335
2.522585960440586,0.9590321948223819,1.0215648087699039,2.9196846886620884,1.307853119847417
0.003779852257084715,2.4816672590039617,0.6504336865678584,1.4543703675104567,0.03562331061617319
2.6929263947989273,1.242443182996848,2.20753208257272,2.7366640746063866,0.31695537358377335
2.522585960440586,0.9590321948223819,1.0215648087699039,2.9196846886620884,1.307853119847417
0.44707010042142914,0.5903457043170337,2.741170993507167,1.0670646269091006,2.1826616334338453
0.48256144464478223,1.9179077645468734,1.8101432662035597,0.2098076921284823,0.8652510582593889
2.3033263630107244,2.77200244582499,0.2033290241818356,0.24653620031863763,0.3906585152689568
0.17154048725631654,2.658458180544161,0.9196478771275466,1.0361824304440197,0.14803379424461344
2.9771415095546843,0.6177475173948106,2.899551984281121,0.2833677767622218,1.394128120807608
