x,y,z,phi_pg,di
0.00000000e+00,5.71428571e-01,1.42857143e-01,7.52472277e-02,1.39457284e-02
0.00000000e+00,5.71428571e-01,2.14285714e-01,7.60295887e-02,1.34600038e-02
0.00000000e+00,5.71428571e-01,2.85714286e-01,7.64882564e-02,1.43358761e-02
0.00000000e+00,5.71428571e-01,3.57142857e-01,7.64796151e-02,1.10779166e-02
0.00000000e+00,5.71428571e-01,4.28571429e-01,7.55323683e-02,1.73611850e-02
0.00000000e+00,5.71428571e-01,5.00000000e-01,7.60370186e-02,1.21748587e-02
0.00000000e+00,5.71428571e-01,5.71428571e-01,7.64764007e-02,7.81496270e-03
0.00000000e+00,5.71428571e-01,6.42857143e-01,7.56689100e-02,1.05487077e-02
0.00000000e+00,5.71428571e-01,7.14285714e-01,7.35293419e-02,1.50619726e-02
0.00000000e+00,5.71428571e-01,7.85714286e-01,7.56486460e-02,9.10496600e-03
0.00000000e+00,5.71428571e-01,8.57142857e-01,7.53601469e-02,1.30445889e-02
0.00000000e+00,5.71428571e-01,9.28571429e-01,7.56003948e-02,1.18024081e-02
0.00000000e+00,5.71428571e-01,1.00000000e+00,7.49398972e-02,6.57557101e-03
0.00000000e+00,6.42857143e-01,0.00000000e+00,7.49063099e-02,1.11535061e-02
0.00000000e+00,6.42857143e-01,7.14285714e-02,7.61694516e-02,9.18354491e-03
0.00000000e+00,6.42857143e-01,1.42857143e-01,7.58641439e-02,1.17242416e-02
0.00000000e+00,6.42857143e-01,2.14285714e-01,7.51695333e-02,1.74582583e-02
0.00000000e+00,6.42857143e-01,2.85714286e-01,7.66501023e-02,1.94514751e-02
0.00000000e+00,6.42857143e-01,3.57142857e-01,7.56829515e-02,1.10675442e-02
0.00000000e+00,6.42857143e-01,4.28571429e-01,7.57877064e-02,1.12170844e-02
0.00000000e+00,6.42857143e-01,5.00000000e-01,7.51191732e-02,9.19382261e-03
0.00000000e+00,6.42857143e-01,5.71428571e-01,7.56466555e-02,1.11429111e-02
0.00000000e+00,6.42857143e-01,6.42857143e-01,7.54710835e-02,1.18992445e-02
0.00000000e+00,6.42857143e-01,7.14285714e-01,7.52747809e-02,8.34285680e-03
0.00000000e+00,6.42857143e-01,7.85714286e-01,7.58868346e-02,9.87433579e-03
0.00000000e+00,6.42857143e-01,8.57142857e-01,7.54426952e-02,9.96207730e-03
0.00000000e+00,6.42857143e-01,9.28571429e-01,7.60416329e-02,1.06669498e-02
0.00000000e+00,6.42857143e-01,1.00000000e+00,7.52148765e-02,9.00660388e-03
0.00000000e+00,7.14285714e-01,0.00000000e+00,7.42910656e-02,1.55193722e-02
0.00000000e+00,7.14285714e-01,7.14285714e-02,7.64789459e-02,1.11577126e-02
0.00000000e+00,7.14285714e-01,1.42857143e-01,7.44944840e-02,5.70573664e-03
0.00000000e+00,7.14285714e-01,2.14285714e-01,7.47264810e-02,6.53905321e-03
0.00000000e+00,7.14285714e-01,2.85714286e-01,7.63134772e-02,1.06015143e-02
0.00000000e+00,7.14285714e-01,3.57142857e-01,7.48188195e-02,1.80904948e-02
0.00000000e+00,7.14285714e-01,4.28571429e-01,7.53978316e-02,1.05651156e-02
0.00000000e+00,7.14285714e-01,5.00000000e-01,7.42267761e-02,1.56208820e-02
0.00000000e+00,7.14285714e-01,5.71428571e-01,7.59910626e-02,1.09587686e-02
0.00000000e+00,7.14285714e-01,6.42857143e-01,7.50793362e-02,1.16768191e-02
0.00000000e+00,7.14285714e-01,7.14285714e-01,7.58556790e-02,6.68484325e-03
0.00000000e+00,7.14285714e-01,7.85714286e-01,7.54723763e-02,1.28614281e-02
0.00000000e+00,7.14285714e-01,8.57142857e-01,7.64376633e-02,1.59801079e-02
0.00000000e+00,7.14285714e-01,9.28571429e-01,7.45907430e-02,1.26607027e-02
0.00000000e+00,7.14285714e-01,1.00000000e+00,7.53636869e-02,1.08698842e-02
0.00000000e+00,7.85714286e-01,0.00000000e+00,7.59041455e-02,1.02886702e-02
0.00000000e+00,7.85714286e-01,7.14285714e-02,7.59261389e-02,1.35687949e-02
0.00000000e+00,7.85714286e-01,1.42857143e-01,7.65727223e-02,1.12740976e-02
0.00000000e+00,7.85714286e-01,2.14285714e-01,7.61251939e-02,1.16294462e-02
0.00000000e+00,7.85714286e-01,2.85714286e-01,7.56438000e-02,1.01420030e-02
0.00000000e+00,7.85714286e-01,3.57142857e-01,7.65853955e-02,8.94220434e-03
0.00000000e+00,7.85714286e-01,4.28571429e-01,7.35821797e-02,1.58787964e-02
0.00000000e+00,7.85714286e-01,5.00000000e-01,7.48497666e-02,1.28771242e-02
0.00000000e+00,7.85714286e-01,5.71428571e-01,7.57252047e-02,7.72038549e-03
0.00000000e+00,7.85714286e-01,6.42857143e-01,7.50875490e-02,1.15830084e-02
0.00000000e+00,7.85714286e-01,7.14285714e-01,7.60802293e-02,1.00069988e-02
0.00000000e+00,7.85714286e-01,7.85714286e-01,7.61940078e-02,1.28051072e-02
0.00000000e+00,7.85714286e-01,8.57142857e-01,7.49624903e-02,1.32129053e-02
0.00000000e+00,7.85714286e-01,9.28571429e-01,7.50322813e-02,7.25067115e-03
0.00000000e+00,7.85714286e-01,1.00000000e+00,7.52411002e-02,1.33288921e-02
0.00000000e+00,8.57142857e-01,0.00000000e+00,7.63149005e-02,1.38043967e-02
0.00000000e+00,8.57142857e-01,7.14285714e-02,7.64844237e-02,1.06746815e-02
0.00000000e+00,8.57142857e-01,1.42857143e-01,7.56619375e-02,1.11483721e-02
0.00000000e+00,8.57142857e-01,2.14285714e-01,7.53254385e-02,1.40148864e-02
0.00000000e+00,8.57142857e-01,2.85714286e-01,7.71138811e-02,1.00815573e-02
0.00000000e+00,8.57142857e-01,3.57142857e-01,7.56102898e-02,1.56579434e-02
0.00000000e+00,8.57142857e-01,4.28571429e-01,7.57259380e-02,1.12564067e-02
0.00000000e+00,8.57142857e-01,5.00000000e-01,7.51644401e-02,6.50793721e-03
0.00000000e+00,8.57142857e-01,5.71428571e-01,7.62767390e-02,9.28211208e-03
0.00000000e+00,8.57142857e-01,6.42857143e-01,7.42194359e-02,1.72917045e-02
0.00000000e+00,8.57142857e-01,7.14285714e-01,7.40097108e-02,1.85865670e-02
0.00000000e+00,8.57142857e-01,7.85714286e-01,7.60432532e-02,1.25740727e-02
0.00000000e+00,8.57142857e-01,8.57142857e-01,7.55318626e-02,7.82841721e-03
0.00000000e+00,8.57142857e-01,9.28571429e-01,7.62441904e-02,1.50027063e-02
0.00000000e+00,8.57142857e-01,1.00000000e+00,7.48756386e-02,1.26518808e-02
0.00000000e+00,9.28571429e-01,0.00000000e+00,7.56893644e-02,1.21833621e-02
0.00000000e+00,9.28571429e-01,7.14285714e-02,7.48484938e-02,1.34792588e-02
0.00000000e+00,9.28571429e-01,1.42857143e-01,7.60045093e-02,1.13346654e-02
0.00000000e+00,9.28571429e-01,2.14285714e-01,7.64831720e-02,1.07311188e-02
0.00000000e+00,9.28571429e-01,2.85714286e-01,7.68779125e-02,9.17961765e-03
0.00000000e+00,9.28571429e-01,3.57142857e-01,7.61820670e-02,8.34701101e-03
0.00000000e+00,9.28571429e-01,4.28571429e-01,7.55129544e-02,1.44372242e-02
0.00000000e+00,9.28571429e-01,5.00000000e-01,7.58063925e-02,1.14768626e-02
0.00000000e+00,9.28571429e-01,5.71428571e-01,7.56292209e-02,1.28852391e-02
0.00000000e+00,9.28571429e-01,6.42857143e-01,7.48403722e-02,5.86990281e-03
0.00000000e+00,9.28571429e-01,7.14285714e-01,7.59963396e-02,1.27470398e-02
0.00000000e+00,9.28571429e-01,7.85714286e-01,7.39747277e-02,1.67433284e-02
0.00000000e+00,9.28571429e-01,8.57142857e-01,7.60193772e-02,9.87672791e-03
0.00000000e+00,9.28571429e-01,9.28571429e-01,7.61110047e-02,9.67753178e-03
0.00000000e+00,9.28571429e-01,1.00000000e+00,7.60910707e-02,1.12385306e-02
0.00000000e+00,1.00000000e+00,0.00000000e+00,7.32374198e-02,1.79185309e-02
0.00000000e+00,1.00000000e+00,7.14285714e-02,7.59438778e-02,7.24859998e-03
0.00000000e+00,1.00000000e+00,1.42857143e-01,7.64039028e-02,1.12439070e-02
0.00000000e+00,1.00000000e+00,2.14285714e-01,7.62080515e-02,8.45066768e-03
0.00000000e+00,1.00000000e+00,2.85714286e-01,7.61185925e-02,8.76688947e-03
0.00000000e+00,1.00000000e+00,3.57142857e-01,7.64350233e-02,1.28555508e-02
0.00000000e+00,1.00000000e+00,4.28571429e-01,7.47887155e-02,1.52292897e-02
0.00000000e+00,1.00000000e+00,5.00000000e-01,7.47191763e-02,1.86709393e-02
0.00000000e+00,1.00000000e+00,5.71428571e-01,7.44310508e-02,1.18724380e-02
0.00000000e+00,1.00000000e+00,6.42857143e-01,7.62944015e-02,9.03560454e-03
0.00000000e+00,1.00000000e+00,7.14285714e-01,7.40544607e-02,1.85356585e-02
0.00000000e+00,1.00000000e+00,7.85714286e-01,7.65321808e-02,1.01459935e-02
0.00000000e+00,1.00000000e+00,8.57142857e-01,7.54719665e-02,9.97343659e-03
0.00000000e+00,1.00000000e+00,9.28571429e-01,7.60277646e-02,5.82205700e-03
0.00000000e+00,1.00000000e+00,1.00000000e+00,7.48870023e-02,1.49060314e-02
7.14285714e-02,0.00000000e+00,0.00000000e+00,7.46646874e-02,1.23628132e-02
7.14285714e-02,0.00000000e+00,7.14285714e-02,7.41356821e-02,2.12907947e-02
7.14285714e-02,0.00000000e+00,1.42857143e-01,7.53351403e-02,1.20937156e-02
7.14285714e-02,0.00000000e+00,2.14285714e-01,7.39813749e-02,1.39961000e-02
7.14285714e-02,0.00000000e+00,2.85714286e-01,7.44465831e-02,9.24027883e-03
7.14285714e-02,0.00000000e+00,3.57142857e-01,7.45282447e-02,1.14657734e-02
7.14285714e-02,0.00000000e+00,4.28571429e-01,7.36623144e-02,5.37531132e-03
7.14285714e-02,0.00000000e+00,5.00000000e-01,7.39166908e-02,1.41955991e-02
7.14285714e-02,0.00000000e+00,5.71428571e-01,7.58847750e-02,1.53063185e-02
7.14285714e-02,0.00000000e+00,6.42857143e-01,7.53616099e-02,9.54853289e-03
7.14285714e-02,0.00000000e+00,7.14285714e-01,7.49851072e-02,9.76105602e-03
7.14285714e-02,0.00000000e+00,7.85714286e-01,7.34698005e-02,5.70449284e-03
7.14285714e-02,0.00000000e+00,8.57142857e-01,7.52391109e-02,8.32044399e-03
7.14285714e-02,0.00000000e+00,9.28571429e-01,7.47693080e-02,7.88372798e-03
7.14285714e-02,0.00000000e+00,1.00000000e+00,7.37414167e-02,5.47304997e-03
7.14285714e-02,7.14285714e-02,0.00000000e+00,7.51897204e-02,1.21498831e-02
7.14285714e-02,7.14285714e-02,7.14285714e-02,7.39418133e-02,1.35143355e-02
7.14285714e-02,7.14285714e-02,1.42857143e-01,7.43924058e-02,6.91554851e-03
7.14285714e-02,7.14285714e-02,2.14285714e-01,7.56714311e-02,1.04387827e-02
7.14285714e-02,7.14285714e-02,2.85714286e-01,7.64990630e-02,1.53143051e-02
7.14285714e-02,7.14285714e-02,3.57142857e-01,7.47782658e-02,1.02106970e-02
7.14285714e-02,7.14285714e-02,4.28571429e-01,7.45613082e-02,7.30342788e-03
7.14285714e-02,7.14285714e-02,5.00000000e-01,7.47833874e-02,1.27543287e-02
7.14285714e-02,7.14285714e-02,5.71428571e-01,7.52944527e-02,1.92785139e-02
7.14285714e-02,7.14285714e-02,6.42857143e-01,7.62734795e-02,9.71222665e-03
7.14285714e-02,7.14285714e-02,7.14285714e-01,7.39922145e-02,1.54163606e-02
7.14285714e-02,7.14285714e-02,7.85714286e-01,7.52449823e-02,1.08608216e-02
7.14285714e-02,7.14285714e-02,8.57142857e-01,7.51085042e-02,1.24822335e-02
7.14285714e-02,7.14285714e-02,9.28571429e-01,7.39161843e-02,1.33801276e-02
7.14285714e-02,7.14285714e-02,1.00000000e+00,7.48568247e-02,1.07113044e-02
7.14285714e-02,1.42857143e-01,0.00000000e+00,7.48005563e-02,1.20975068e-02
7.14285714e-02,1.42857143e-01,7.14285714e-02,7.50118568e-02,1.34518453e-02
7.14285714e-02,1.42857143e-01,1.42857143e-01,7.52174113e-02,8.73244384e-03
7.14285714e-02,1.42857143e-01,2.14285714e-01,7.59828459e-02,1.01692848e-02
7.14285714e-02,1.42857143e-01,2.85714286e-01,7.47196447e-02,8.28341071e-03
7.14285714e-02,1.42857143e-01,3.57142857e-01,7.40456365e-02,6.79401078e-03
7.14285714e-02,1.42857143e-01,4.28571429e-01,7.45166352e-02,8.23476977e-03
7.14285714e-02,1.42857143e-01,5.00000000e-01,7.46249767e-02,1.36779934e-02
7.14285714e-02,1.42857143e-01,5.71428571e-01,7.53562743e-02,1.04253689e-02
7.14285714e-02,1.42857143e-01,6.42857143e-01,7.56397655e-02,8.93156301e-03
7.14285714e-02,1.42857143e-01,7.14285714e-01,7.53420132e-02,1.02851709e-02
7.14285714e-02,1.42857143e-01,7.85714286e-01,7.42019306e-02,1.51792232e-02
7.14285714e-02,1.42857143e-01,8.57142857e-01,7.60714432e-02,1.11240276e-02
7.14285714e-02,1.42857143e-01,9.28571429e-01,7.47508566e-02,8.75048419e-03
7.14285714e-02,1.42857143e-01,1.00000000e+00,7.55875669e-02,9.75798599e-03
7.14285714e-02,2.14285714e-01,0.00000000e+00,7.46790221e-02,6.34122898e-03
7.14285714e-02,2.14285714e-01,7.14285714e-02,7.42712654e-02,1.46112016e-02
7.14285714e-02,2.14285714e-01,1.42857143e-01,7.53607683e-02,9.74388184e-03
7.14285714e-02,2.14285714e-01,2.14285714e-01,7.43790866e-02,1.81046390e-02
7.14285714e-02,2.14285714e-01,2.85714286e-01,7.62230812e-02,1.42367784e-02
7.14285714e-02,2.14285714e-01,3.57142857e-01,7.39664486e-02,1.39505834e-02
7.14285714e-02,2.14285714e-01,4.28571429e-01,7.54706841e-02,9.69806816e-03
7.14285714e-02,2.14285714e-01,5.00000000e-01,7.44023179e-02,1.11946233e-02
7.14285714e-02,2.14285714e-01,5.71428571e-01,7.53498831e-02,1.30379957e-02
7.14285714e-02,2.14285714e-01,6.42857143e-01,7.50335226e-02,1.22710287e-02
7.14285714e-02,2.14285714e-01,7.14285714e-01,7.54736551e-02,1.14915959e-02
7.14285714e-02,2.14285714e-01,7.85714286e-01,7.50903474e-02,9.23677628e-03
7.14285714e-02,2.14285714e-01,8.57142857e-01,7.39327674e-02,1.69109070e-02
7.14285714e-02,2.14285714e-01,9.28571429e-01,7.54950053e-02,9.75574106e-03
7.14285714e-02,2.14285714e-01,1.00000000e+00,7.49496656e-02,8.96434444e-03
7.14285714e-02,2.85714286e-01,0.00000000e+00,7.45559953e-02,8.95471713e-03
7.14285714e-02,2.85714286e-01,7.14285714e-02,7.54198255e-02,1.14791177e-02
7.14285714e-02,2.85714286e-01,1.42857143e-01,7.52763814e-02,9.73121214e-03
7.14285714e-02,2.85714286e-01,2.14285714e-01,7.55127382e-02,1.10889439e-02
7.14285714e-02,2.85714286e-01,2.85714286e-01,7.47528873e-02,9.45261630e-03
7.14285714e-02,2.85714286e-01,3.57142857e-01,7.43276368e-02,6.33241896e-03
7.14285714e-02,2.85714286e-01,4.28571429e-01,7.55369952e-02,9.86135471e-03
7.14285714e-02,2.85714286e-01,5.00000000e-01,7.44042629e-02,1.15751167e-02
7.14285714e-02,2.85714286e-01,5.71428571e-01,7.38890359e-02,4.78047205e-03
7.14285714e-02,2.85714286e-01,6.42857143e-01,7.60021532e-02,1.06914001e-02
7.14285714e-02,2.85714286e-01,7.14285714e-01,7.51505644e-02,1.20539647e-02
7.14285714e-02,2.85714286e-01,7.85714286e-01,7.49042737e-02,1.17360130e-02
7.14285714e-02,2.85714286e-01,8.57142857e-01,7.47837892e-02,1.11228659e-02
7.14285714e-02,2.85714286e-01,9.28571429e-01,7.49542504e-02,5.21101071e-03
7.14285714e-02,2.85714286e-01,1.00000000e+00,7.52624415e-02,8.20401374e-03
7.14285714e-02,3.57142857e-01,0.00000000e+00,7.39926168e-02,1.79418389e-02
7.14285714e-02,3.57142857e-01,7.14285714e-02,7.50857160e-02,6.68813918e-03
7.14285714e-02,3.57142857e-01,1.42857143e-01,7.52424322e-02,1.31891920e-02
7.14285714e-02,3.57142857e-01,2.14285714e-01,7.63687509e-02,8.63412448e-03
7.14285714e-02,3.57142857e-01,2.85714286e-01,7.54774910e-02,1.07129788e-02
7.14285714e-02,3.57142857e-01,3.57142857e-01,7.44928757e-02,7.53674595e-03
7.14285714e-02,3.57142857e-01,4.28571429e-01,7.42391539e-02,1.16503108e-02
7.14285714e-02,3.57142857e-01,5.00000000e-01,7.59971570e-02,1.38585040e-02
7.14285714e-02,3.57142857e-01,5.71428571e-01,7.61123814e-02,1.02877856e-02
7.14285714e-02,3.57142857e-01,6.42857143e-01,7.52049555e-02,1.19956064e-02
