x,y,z,phi_pg,di
0.00000000e+00,7.14285714e-02,5.71428571e-01,5.57666159e-03,4.39208070e-03
0.00000000e+00,7.14285714e-02,6.42857143e-01,5.57666159e-03,5.62060490e-03
0.00000000e+00,7.14285714e-02,7.14285714e-01,5.57666159e-03,7.48699330e-03
0.00000000e+00,7.14285714e-02,7.85714286e-01,5.57666159e-03,9.28543523e-03
0.00000000e+00,7.14285714e-02,8.57142857e-01,5.57666159e-03,6.39066756e-03
0.00000000e+00,7.14285714e-02,9.28571429e-01,5.57666159e-03,9.79338965e-03
0.00000000e+00,7.14285714e-02,1.00000000e+00,5.57666159e-03,5.37440506e-03
0.00000000e+00,1.42857143e-01,0.00000000e+00,5.57666159e-03,9.08679494e-03
0.00000000e+00,1.42857143e-01,7.14285714e-02,5.57666159e-03,8.34424494e-03
0.00000000e+00,1.42857143e-01,1.42857143e-01,5.57666159e-03,1.10428839e-02
0.00000000e+00,1.42857143e-01,2.14285714e-01,5.57666159e-03,7.88759957e-03
0.00000000e+00,1.42857143e-01,2.85714286e-01,5.57666159e-03,7.59256303e-03
0.00000000e+00,1.42857143e-01,3.57142857e-01,5.57666159e-03,5.86402891e-03
0.00000000e+00,1.42857143e-01,4.28571429e-01,5.57666159e-03,4.13534639e-03
0.00000000e+00,1.42857143e-01,5.00000000e-01,5.57666159e-03,6.63949235e-03
0.00000000e+00,1.42857143e-01,5.71428571e-01,5.57666159e-03,5.37788353e-03
0.00000000e+00,1.42857143e-01,6.42857143e-01,5.57666159e-03,6.25376285e-03
0.00000000e+00,1.42857143e-01,7.14285714e-01,5.57666159e-03,7.65760432e-03
0.00000000e+00,1.42857143e-01,7.85714286e-01,5.57666159e-03,7.82031684e-03
0.00000000e+00,1.42857143e-01,8.57142857e-01,5.57666159e-03,8.71891789e-03
0.00000000e+00,1.42857143e-01,9.28571429e-01,5.57666159e-03,7.56323681e-03
0.00000000e+00,1.42857143e-01,1.00000000e+00,5.57666159e-03,9.78218858e-03
0.00000000e+00,2.14285714e-01,0.00000000e+00,5.57666159e-03,7.04485097e-03
0.00000000e+00,2.14285714e-01,7.14285714e-02,5.57666159e-03,7.87225382e-03
0.00000000e+00,2.14285714e-01,1.42857143e-01,5.57666159e-03,9.39477839e-03
0.00000000e+00,2.14285714e-01,2.14285714e-01,5.57666159e-03,6.43578911e-03
0.00000000e+00,2.14285714e-01,2.85714286e-01,5.57666159e-03,1.45083833e-02
0.00000000e+00,2.14285714e-01,3.57142857e-01,5.57666159e-03,7.76611538e-03
0.00000000e+00,2.14285714e-01,4.28571429e-01,5.57666159e-03,8.39874884e-03
0.00000000e+00,2.14285714e-01,5.00000000e-01,5.57666159e-03,7.77132688e-03
0.00000000e+00,2.14285714e-01,5.71428571e-01,5.57666159e-03,1.15467036e-02
0.00000000e+00,2.14285714e-01,6.42857143e-01,5.57666159e-03,8.48912780e-03
0.00000000e+00,2.14285714e-01,7.14285714e-01,5.57666159e-03,3.87811685e-03
0.00000000e+00,2.14285714e-01,7.85714286e-01,5.57666159e-03,9.99338643e-03
0.00000000e+00,2.14285714e-01,8.57142857e-01,5.57666159e-03,8.82040117e-03
0.00000000e+00,2.14285714e-01,9.28571429e-01,5.57666159e-03,6.61833274e-03
0.00000000e+00,2.14285714e-01,1.00000000e+00,5.57666159e-03,6.41095126e-03
0.00000000e+00,2.85714286e-01,0.00000000e+00,5.57666159e-03,7.61008956e-03
0.00000000e+00,2.85714286e-01,7.14285714e-02,5.57666159e-03,5.52765063e-03
0.00000000e+00,2.85714286e-01,1.42857143e-01,5.57666159e-03,7.18636256e-03
0.00000000e+00,2.85714286e-01,2.14285714e-01,5.57666159e-03,7.21862670e-03
0.00000000e+00,2.85714286e-01,2.85714286e-01,5.57666159e-03,1.22729895e-02
0.00000000e+00,2.85714286e-01,3.57142857e-01,5.57666159e-03,1.25079330e-02
0.00000000e+00,2.85714286e-01,4.28571429e-01,5.57666159e-03,6.73345399e-03
0.00000000e+00,2.85714286e-01,5.00000000e-01,5.57666159e-03,6.68940908e-03
0.00000000e+00,2.85714286e-01,5.71428571e-01,5.57666159e-03,7.35613770e-03
0.00000000e+00,2.85714286e-01,6.42857143e-01,5.57666159e-03,9.57872538e-03
0.00000000e+00,2.85714286e-01,7.14285714e-01,5.57666159e-03,5.61424745e-03
0.00000000e+00,2.85714286e-01,7.85714286e-01,5.57666159e-03,5.42826824e-03
0.00000000e+00,2.85714286e-01,8.57142857e-01,5.57666159e-03,8.85500235e-03
0.00000000e+00,2.85714286e-01,9.28571429e-01,5.57666159e-03,6.43556993e-03
0.00000000e+00,2.85714286e-01,1.00000000e+00,5.57666159e-03,6.82266744e-03
0.00000000e+00,3.57142857e-01,0.00000000e+00,5.57666159e-03,5.63386923e-03
0.00000000e+00,3.57142857e-01,7.14285714e-02,5.57666159e-03,8.32415222e-03
0.00000000e+00,3.57142857e-01,1.42857143e-01,5.57666159e-03,1.21962959e-02
0.00000000e+00,3.57142857e-01,2.14285714e-01,5.57666159e-03,8.74851650e-03
0.00000000e+00,3.57142857e-01,2.85714286e-01,5.57666159e-03,1.04871456e-02
0.00000000e+00,3.57142857e-01,3.57142857e-01,5.57666159e-03,6.16339109e-03
0.00000000e+00,3.57142857e-01,4.28571429e-01,5.57666159e-03,7.23731225e-03
0.00000000e+00,3.57142857e-01,5.00000000e-01,5.57666159e-03,5.09836143e-03
0.00000000e+00,3.57142857e-01,5.71428571e-01,5.57666159e-03,6.35051513e-03
0.00000000e+00,3.57142857e-01,6.42857143e-01,5.57666159e-03,8.21954233e-03
0.00000000e+00,3.57142857e-01,7.14285714e-01,5.57666159e-03,7.42022063e-03
0.00000000e+00,3.57142857e-01,7.85714286e-01,5.57666159e-03,4.08598501e-03
0.00000000e+00,3.57142857e-01,8.57142857e-01,5.57666159e-03,5.02982055e-03
0.00000000e+00,3.57142857e-01,9.28571429e-01,5.57666159e-03,5.58418661e-03
0.00000000e+00,3.57142857e-01,1.00000000e+00,5.57666159e-03,8.36862005e-03
0.00000000e+00,4.28571429e-01,0.00000000e+00,5.57666159e-03,1.22443355e-02
0.00000000e+00,4.28571429e-01,7.14285714e-02,5.57666159e-03,1.02035854e-02
0.00000000e+00,4.28571429e-01,1.42857143e-01,5.57666159e-03,3.73806961e-03
0.00000000e+00,4.28571429e-01,2.14285714e-01,5.57666159e-03,1.05064538e-02
0.00000000e+00,4.28571429e-01,2.85714286e-01,5.57666159e-03,8.99154978e-03
0.00000000e+00,4.28571429e-01,3.57142857e-01,5.57666159e-03,3.55865708e-03
0.00000000e+00,4.28571429e-01,4.28571429e-01,5.57666159e-03,5.87273216e-03
0.00000000e+00,4.28571429e-01,5.00000000e-01,5.57666159e-03,9.66250933e-03
0.00000000e+00,4.28571429e-01,5.71428571e-01,5.57666159e-03,9.21123515e-03
0.00000000e+00,4.28571429e-01,6.42857143e-01,5.57666159e-03,4.49057808e-03
0.00000000e+00,4.28571429e-01,7.14285714e-01,5.57666159e-03,7.88877947e-03
0.00000000e+00,4.28571429e-01,7.85714286e-01,5.57666159e-03,6.66260794e-03
0.00000000e+00,4.28571429e-01,8.57142857e-01,5.57666159e-03,6.06241764e-03
0.00000000e+00,4.28571429e-01,9.28571429e-01,5.57666159e-03,1.01247620e-02
0.00000000e+00,4.28571429e-01,1.00000000e+00,5.57666159e-03,6.48503523e-03
0.00000000e+00,5.00000000e-01,0.00000000e+00,5.57666159e-03,5.86947720e-03
0.00000000e+00,5.00000000e-01,7.14285714e-02,5.57666159e-03,8.78544379e-03
0.00000000e+00,5.00000000e-01,1.42857143e-01,5.57666159e-03,9.06240696e-03
0.00000000e+00,5.00000000e-01,2.14285714e-01,5.57666159e-03,1.05356018e-02
0.00000000e+00,5.00000000e-01,2.85714286e-01,5.57666159e-03,8.92073291e-03
0.00000000e+00,5.00000000e-01,3.57142857e-01,5.57666159e-03,9.79022191e-03
0.00000000e+00,5.00000000e-01,4.28571429e-01,5.57666159e-03,9.06597016e-03
0.00000000e+00,5.00000000e-01,5.00000000e-01,5.57666159e-03,7.53251090e-03
0.00000000e+00,5.00000000e-01,5.71428571e-01,5.57666159e-03,6.89254547e-03
0.00000000e+00,5.00000000e-01,6.42857143e-01,5.57666159e-03,6.57931238e-03
0.00000000e+00,5.00000000e-01,7.14285714e-01,5.57666159e-03,4.57769268e-03
0.00000000e+00,5.00000000e-01,7.85714286e-01,5.57666159e-03,5.61336702e-03
0.00000000e+00,5.00000000e-01,8.57142857e-01,5.57666159e-03,6.40860687e-03
0.00000000e+00,5.00000000e-01,9.28571429e-01,5.57666159e-03,9.92337704e-03
0.00000000e+00,5.00000000e-01,1.00000000e+00,5.57666159e-03,1.03301696e-02
0.00000000e+00,5.71428571e-01,0.00000000e+00,5.57666159e-03,5.91342854e-03
0.00000000e+00,5.71428571e-01,7.14285714e-02,5.57666159e-03,9.24444869e-03
0.00000000e+00,5.71428571e-01,1.42857143e-01,5.57666159e-03,9.60925762e-03
0.00000000e+00,5.71428571e-01,2.14285714e-01,5.57666159e-03,8.51175524e-03
0.00000000e+00,5.71428571e-01,2.85714286e-01,5.57666159e-03,9.42917468e-03
0.00000000e+00,5.71428571e-01,3.57142857e-01,5.57666159e-03,6.99083568e-03
0.00000000e+00,5.71428571e-01,4.28571429e-01,5.57666159e-03,1.18276962e-02
0.00000000e+00,5.71428571e-01,5.00000000e-01,5.57666159e-03,8.25572749e-03
0.00000000e+00,5.71428571e-01,5.71428571e-01,5.57666159e-03,4.71416085e-03
0.00000000e+00,5.71428571e-01,6.42857143e-01,5.57666159e-03,6.96404509e-03
0.00000000e+00,5.71428571e-01,7.14285714e-01,5.57666159e-03,1.09337644e-02
0.00000000e+00,5.71428571e-01,7.85714286e-01,5.57666159e-03,6.02260653e-03
0.00000000e+00,5.71428571e-01,8.57142857e-01,5.57666159e-03,8.31668537e-03
0.00000000e+00,5.71428571e-01,9.28571429e-01,5.57666159e-03,7.90998282e-03
0.00000000e+00,5.71428571e-01,1.00000000e+00,5.57666159e-03,4.13892548e-03
0.00000000e+00,6.42857143e-01,0.00000000e+00,5.57666159e-03,7.62856897e-03
0.00000000e+00,6.42857143e-01,7.14285714e-02,5.57666159e-03,5.37028956e-03
0.00000000e+00,6.42857143e-01,1.42857143e-01,5.57666159e-03,7.24179643e-03
0.00000000e+00,6.42857143e-01,2.14285714e-01,5.57666159e-03,1.16493034e-02
0.00000000e+00,6.42857143e-01,2.85714286e-01,5.57666159e-03,1.25098475e-02
0.00000000e+00,6.42857143e-01,3.57142857e-01,5.57666159e-03,6.95590611e-03
0.00000000e+00,6.42857143e-01,4.28571429e-01,5.57666159e-03,7.59142328e-03
0.00000000e+00,6.42857143e-01,5.00000000e-01,5.57666159e-03,6.35671507e-03
0.00000000e+00,6.42857143e-01,5.71428571e-01,5.57666159e-03,7.16270530e-03
0.00000000e+00,6.42857143e-01,6.42857143e-01,5.57666159e-03,8.09193156e-03
0.00000000e+00,6.42857143e-01,7.14285714e-01,5.57666159e-03,5.20575070e-03
0.00000000e+00,6.42857143e-01,7.85714286e-01,5.57666159e-03,6.48549610e-03
0.00000000e+00,6.42857143e-01,8.57142857e-01,5.57666159e-03,6.34960392e-03
0.00000000e+00,6.42857143e-01,9.28571429e-01,5.57666159e-03,6.62560332e-03
0.00000000e+00,6.42857143e-01,1.00000000e+00,5.57666159e-03,5.63420875e-03
0.00000000e+00,7.14285714e-01,0.00000000e+00,5.57666159e-03,1.10019590e-02
0.00000000e+00,7.14285714e-01,7.14285714e-02,5.57666159e-03,7.27700499e-03
0.00000000e+00,7.14285714e-01,1.42857143e-01,5.57666159e-03,3.55019432e-03
0.00000000e+00,7.14285714e-01,2.14285714e-01,5.57666159e-03,3.88440609e-03
0.00000000e+00,7.14285714e-01,2.85714286e-01,5.57666159e-03,6.74501207e-03
0.00000000e+00,7.14285714e-01,3.57142857e-01,5.57666159e-03,1.21965301e-02
0.00000000e+00,7.14285714e-01,4.28571429e-01,5.57666159e-03,6.76795869e-03
0.00000000e+00,7.14285714e-01,5.00000000e-01,5.57666159e-03,1.06527900e-02
0.00000000e+00,7.14285714e-01,5.71428571e-01,5.57666159e-03,7.32516039e-03
0.00000000e+00,7.14285714e-01,6.42857143e-01,5.57666159e-03,7.70281673e-03
0.00000000e+00,7.14285714e-01,7.14285714e-01,5.57666159e-03,4.05806939e-03
0.00000000e+00,7.14285714e-01,7.85714286e-01,5.57666159e-03,8.83957689e-03
0.00000000e+00,7.14285714e-01,8.57142857e-01,5.57666159e-03,1.00124694e-02
0.00000000e+00,7.14285714e-01,9.28571429e-01,5.57666159e-03,8.50051989e-03
0.00000000e+00,7.14285714e-01,1.00000000e+00,5.57666159e-03,6.96645513e-03
0.00000000e+00,7.85714286e-01,0.00000000e+00,5.57666159e-03,6.89656693e-03
0.00000000e+00,7.85714286e-01,7.14285714e-02,5.57666159e-03,8.70827824e-03
0.00000000e+00,7.85714286e-01,1.42857143e-01,5.57666159e-03,7.06742047e-03
0.00000000e+00,7.85714286e-01,2.14285714e-01,5.57666159e-03,7.79934650e-03
0.00000000e+00,7.85714286e-01,2.85714286e-01,5.57666159e-03,6.44290871e-03
0.00000000e+00,7.85714286e-01,3.57142857e-01,5.57666159e-03,5.55671399e-03
0.00000000e+00,7.85714286e-01,4.28571429e-01,5.57666159e-03,1.12859421e-02
0.00000000e+00,7.85714286e-01,5.00000000e-01,5.57666159e-03,8.99473105e-03
0.00000000e+00,7.85714286e-01,5.71428571e-01,5.57666159e-03,4.88905866e-03
0.00000000e+00,7.85714286e-01,6.42857143e-01,5.57666159e-03,7.97193082e-03
0.00000000e+00,7.85714286e-01,7.14285714e-01,5.57666159e-03,6.08708678e-03
0.00000000e+00,7.85714286e-01,7.85714286e-01,5.57666159e-03,8.15052395e-03
0.00000000e+00,7.85714286e-01,8.57142857e-01,5.57666159e-03,9.12304271e-03
0.00000000e+00,7.85714286e-01,9.28571429e-01,5.57666159e-03,4.38718849e-03
0.00000000e+00,7.85714286e-01,1.00000000e+00,5.57666159e-03,9.05390870e-03
0.00000000e+00,8.57142857e-01,0.00000000e+00,5.57666159e-03,8.69443326e-03
0.00000000e+00,8.57142857e-01,7.14285714e-02,5.57666159e-03,6.74972634e-03
0.00000000e+00,8.57142857e-01,1.42857143e-01,5.57666159e-03,7.45260560e-03
0.00000000e+00,8.57142857e-01,2.14285714e-01,5.57666159e-03,9.17948561e-03
0.00000000e+00,8.57142857e-01,2.85714286e-01,5.57666159e-03,6.08900238e-03
0.00000000e+00,8.57142857e-01,3.57142857e-01,5.57666159e-03,1.02635084e-02
0.00000000e+00,8.57142857e-01,4.28571429e-01,5.57666159e-03,7.32641114e-03
0.00000000e+00,8.57142857e-01,5.00000000e-01,5.57666159e-03,4.02070128e-03
0.00000000e+00,8.57142857e-01,5.71428571e-01,5.57666159e-03,6.06350834e-03
0.00000000e+00,8.57142857e-01,6.42857143e-01,5.57666159e-03,1.17218872e-02
0.00000000e+00,8.57142857e-01,7.14285714e-01,5.57666159e-03,1.28495857e-02
0.00000000e+00,8.57142857e-01,7.85714286e-01,5.57666159e-03,8.61209809e-03
0.00000000e+00,8.57142857e-01,8.57142857e-01,5.57666159e-03,4.67998494e-03
0.00000000e+00,8.57142857e-01,9.28571429e-01,5.57666159e-03,9.61776040e-03
0.00000000e+00,8.57142857e-01,1.00000000e+00,5.57666159e-03,8.72941862e-03
0.00000000e+00,9.28571429e-01,0.00000000e+00,5.57666159e-03,8.23940997e-03
0.00000000e+00,9.28571429e-01,7.14285714e-02,5.57666159e-03,8.88313953e-03
0.00000000e+00,9.28571429e-01,1.42857143e-01,5.57666159e-03,7.41311999e-03
0.00000000e+00,9.28571429e-01,2.14285714e-01,5.57666159e-03,6.77782186e-03
0.00000000e+00,9.28571429e-01,2.85714286e-01,5.57666159e-03,5.65071366e-03
0.00000000e+00,9.28571429e-01,3.57142857e-01,5.57666159e-03,4.89756818e-03
0.00000000e+00,9.28571429e-01,4.28571429e-01,5.57666159e-03,9.04509394e-03
0.00000000e+00,9.28571429e-01,5.00000000e-01,5.57666159e-03,7.49164306e-03
0.00000000e+00,9.28571429e-01,5.71428571e-01,5.57666159e-03,8.46485873e-03
0.00000000e+00,9.28571429e-01,6.42857143e-01,5.57666159e-03,3.60947796e-03
0.00000000e+00,9.28571429e-01,7.14285714e-01,5.57666159e-03,8.54632398e-03
0.00000000e+00,9.28571429e-01,7.85714286e-01,5.57666159e-03,1.22521353e-02
0.00000000e+00,9.28571429e-01,8.57142857e-01,5.57666159e-03,6.55393185e-03
0.00000000e+00,9.28571429e-01,9.28571429e-01,5.57666159e-03,6.34424029e-03
0.00000000e+00,9.28571429e-01,1.00000000e+00,5.57666159e-03,7.48617176e-03
0.00000000e+00,1.00000000e+00,0.00000000e+00,5.57666159e-03,1.31018256e-02
0.00000000e+00,1.00000000e+00,7.14285714e-02,5.57666159e-03,4.38524392e-03
0.00000000e+00,1.00000000e+00,1.42857143e-01,5.57666159e-03,7.33696975e-03
0.00000000e+00,1.00000000e+00,2.14285714e-01,5.57666159e-03,5.27563604e-03
0.00000000e+00,1.00000000e+00,2.85714286e-01,5.57666159e-03,5.52894316e-03
0.00000000e+00,1.00000000e+00,3.57142857e-01,5.57666159e-03,8.01798948e-03
0.00000000e+00,1.00000000e+00,4.28571429e-01,5.57666159e-03,1.03731940e-02
0.00000000e+00,1.00000000e+00,5.00000000e-01,5.57666159e-03,1.29060566e-02
0.00000000e+00,1.00000000e+00,5.71428571e-01,5.57666159e-03,7.76258848e-03
0.00000000e+00,1.00000000e+00,6.42857143e-01,5.57666159e-03,5.74228590e-03
0.00000000e+00,1.00000000e+00,7.14285714e-01,5.57666159e-03,1.36451397e-02
0.00000000e+00,1.00000000e+00,7.85714286e-01,5.57666159e-03,6.37052348e-03
0.00000000e+00,1.00000000e+00,8.57142857e-01,5.57666159e-03,6.18762538e-03
0.00000000e+00,1.00000000e+00,9.28571429e-01,5.57666159e-03,3.35790967e-03
0.00000000e+00,1.00000000e+00,1.00000000e+00,5.57666159e-03,1.01557410e-02
7.14285714e-02,0.00000000e+00,0.00000000e+00,5.57666159e-03,7.67214335e-03
7.14285714e-02,0.00000000e+00,7.14285714e-02,5.57666159e-03,1.51685428e-02
7.14285714e-02,0.00000000e+00,1.42857143e-01,5.57666159e-03,7.89189526e-03
7.14285714e-02,0.00000000e+00,2.14285714e-01,5.57666159e-03,9.95345458e-03
7.14285714e-02,0.00000000e+00,2.85714286e-01,5.57666159e-03,6.41010225e-03
7.14285714e-02,0.00000000e+00,3.57142857e-01,5.57666159e-03,8.17772258e-03
7.14285714e-02,0.00000000e+00,4.28571429e-01,5.57666159e-03,3.27306649e-03
7.14285714e-02,0.00000000e+00,5.00000000e-01,5.57666159e-03,1.03214925e-02
7.14285714e-02,0.00000000e+00,5.71428571e-01,5.57666159e-03,1.02321833e-02
7.14285714e-02,0.00000000e+00,6.42857143e-01,5.57666159e-03,6.36140396e-03
7.14285714e-02,0.00000000e+00,7.14285714e-01,5.57666159e-03,7.29926663e-03
7.14285714e-02,0.00000000e+00,7.85714286e-01,5.57666159e-03,4.17788079e-03
7.14285714e-02,0.00000000e+00,8.57142857e-01,5.57666159e-03,5.22712117e-03
7.14285714e-02,0.00000000e+00,9.28571429e-01,5.57666159e-03,5.13559854e-03
7.14285714e-02,0.00000000e+00,1.00000000e+00,5.57666159e-03,3.40825813e-03
7.14285714e-02,7.14285714e-02,0.00000000e+00,5.57666159e-03,8.46991996e-03
7.14285714e-02,7.14285714e-02,7.14285714e-02,5.57666159e-03,9.40894778e-03
7.14285714e-02,7.14285714e-02,1.42857143e-01,5.57666159e-03,4.51674860e-03
7.14285714e-02,7.14285714e-02,2.14285714e-01,5.57666159e-03,7.13466315e-03
7.14285714e-02,7.14285714e-02,2.85714286e-01,5.57666159e-03,9.69657442e-03
7.14285714e-02,7.14285714e-02,3.57142857e-01,5.57666159e-03,6.88914917e-03
7.14285714e-02,7.14285714e-02,4.28571429e-01,5.57666159e-03,4.70231121e-03
7.14285714e-02,7.14285714e-02,5.00000000e-01,5.57666159e-03,7.71044966e-03
7.14285714e-02,7.14285714e-02,5.71428571e-01,5.57666159e-03,1.32492936e-02
7.14285714e-02,7.14285714e-02,6.42857143e-01,5.57666159e-03,6.35288808e-03
7.14285714e-02,7.14285714e-02,7.14285714e-01,5.57666159e-03,1.19765482e-02
7.14285714e-02,7.14285714e-02,7.85714286e-01,5.57666159e-03,7.19214450e-03
7.14285714e-02,7.14285714e-02,8.57142857e-01,5.57666159e-03,8.19839187e-03
7.14285714e-02,7.14285714e-02,9.28571429e-01,5.57666159e-03,9.51485998e-03
7.14285714e-02,7.14285714e-02,1.00000000e+00,5.57666159e-03,7.61734135e-03
7.14285714e-02,1.42857143e-01,0.00000000e+00,5.57666159e-03,8.39100024e-03
7.14285714e-02,1.42857143e-01,7.14285714e-02,5.57666159e-03,8.46169757e-03
7.14285714e-02,1.42857143e-01,1.42857143e-01,5.57666159e-03,5.46894159e-03
7.14285714e-02,1.42857143e-01,2.14285714e-01,5.57666159e-03,6.55208011e-03
7.14285714e-02,1.42857143e-01,2.85714286e-01,5.57666159e-03,5.59830723e-03
7.14285714e-02,1.42857143e-01,3.57142857e-01,5.57666159e-03,4.27402418e-03
7.14285714e-02,1.42857143e-01,4.28571429e-01,5.57666159e-03,5.56297356e-03
7.14285714e-02,1.42857143e-01,5.00000000e-01,5.57666159e-03,9.86359627e-03
7.14285714e-02,1.42857143e-01,5.71428571e-01,5.57666159e-03,7.02546274e-03
7.14285714e-02,1.42857143e-01,6.42857143e-01,5.57666159e-03,5.51497061e-03
7.14285714e-02,1.42857143e-01,7.14285714e-01,5.57666159e-03,6.46431148e-03
7.14285714e-02,1.42857143e-01,7.85714286e-01,5.57666159e-03,1.05709904e-02
7.14285714e-02,1.42857143e-01,8.57142857e-01,5.57666159e-03,7.11344471e-03
7.14285714e-02,1.42857143e-01,9.28571429e-01,5.57666159e-03,5.60187604e-03
7.14285714e-02,1.42857143e-01,1.00000000e+00,5.57666159e-03,6.22390210e-03
7.14285714e-02,2.14285714e-01,0.00000000e+00,5.57666159e-03,3.82119785e-03
7.14285714e-02,2.14285714e-01,7.14285714e-02,5.57666159e-03,1.00718408e-02
7.14285714e-02,2.14285714e-01,1.42857143e-01,5.57666159e-03,6.20062950e-03
7.14285714e-02,2.14285714e-01,2.14285714e-01,5.57666159e-03,1.21396894e-02
7.14285714e-02,2.14285714e-01,2.85714286e-01,5.57666159e-03,9.08951272e-03
7.14285714e-02,2.14285714e-01,3.57142857e-01,5.57666159e-03,9.93935664e-03
7.14285714e-02,2.14285714e-01,4.28571429e-01,5.57666159e-03,6.57551937e-03
7.14285714e-02,2.14285714e-01,5.00000000e-01,5.57666159e-03,8.25003204e-03
7.14285714e-02,2.14285714e-01,5.71428571e-01,5.57666159e-03,8.80499339e-03
7.14285714e-02,2.14285714e-01,6.42857143e-01,5.57666159e-03,8.26168798e-03
7.14285714e-02,2.14285714e-01,7.14285714e-01,5.57666159e-03,7.66841044e-03
7.14285714e-02,2.14285714e-01,7.85714286e-01,5.57666159e-03,6.11030728e-03
7.14285714e-02,2.14285714e-01,8.57142857e-01,5.57666159e-03,1.19600910e-02
7.14285714e-02,2.14285714e-01,9.28571429e-01,5.57666159e-03,5.90981410e-03
7.14285714e-02,2.14285714e-01,1.00000000e+00,5.57666159e-03,5.99068194e-03
7.14285714e-02,2.85714286e-01,0.00000000e+00,5.57666159e-03,6.20158896e-03
7.14285714e-02,2.85714286e-01,7.14285714e-02,5.57666159e-03,7.58750713e-03
7.14285714e-02,2.85714286e-01,1.42857143e-01,5.57666159e-03,6.12694215e-03
7.14285714e-02,2.85714286e-01,2.14285714e-01,5.57666159e-03,7.28449838e-03
7.14285714e-02,2.85714286e-01,2.85714286e-01,5.57666159e-03,6.24622577e-03
7.14285714e-02,2.85714286e-01,3.57142857e-01,5.57666159e-03,3.84439183e-03
7.14285714e-02,2.85714286e-01,4.28571429e-01,5.57666159e-03,6.37431687e-03
7.14285714e-02,2.85714286e-01,5.00000000e-01,5.57666159e-03,7.13384897e-03
7.14285714e-02,2.85714286e-01,5.71428571e-01,5.57666159e-03,2.43012160e-03
7.14285714e-02,2.85714286e-01,6.42857143e-01,5.57666159e-03,7.05648897e-03
7.14285714e-02,2.85714286e-01,7.14285714e-01,5.57666159e-03,8.04497995e-03
7.14285714e-02,2.85714286e-01,7.85714286e-01,5.57666159e-03,7.82977244e-03
7.14285714e-02,2.85714286e-01,8.57142857e-01,5.57666159e-03,7.76004393e-03
7.14285714e-02,2.85714286e-01,9.28571429e-01,5.57666159e-03,2.93912273e-03
7.14285714e-02,2.85714286e-01,1.00000000e+00,5.57666159e-03,4.85448362e-03
7.14285714e-02,3.57142857e-01,0.00000000e+00,5.57666159e-03,1.26217312e-02
7.14285714e-02,3.57142857e-01,7.14285714e-02,5.57666159e-03,4.03768156e-03
7.14285714e-02,3.57142857e-01,1.42857143e-01,5.57666159e-03,8.65962218e-03
7.14285714e-02,3.57142857e-01,2.14285714e-01,5.57666159e-03,5.40358579e-03
7.14285714e-02,3.57142857e-01,2.85714286e-01,5.57666159e-03,6.97429823e-03
7.14285714e-02,3.57142857e-01,3.57142857e-01,5.57666159e-03,4.90690089e-03
7.14285714e-02,3.57142857e-01,4.28571429e-01,5.57666159e-03,7.66243855e-03
7.14285714e-02,3.57142857e-01,5.00000000e-01,5.57666159e-03,8.88690820e-03
7.14285714e-02,3.57142857e-01,5.71428571e-01,5.57666159e-03,6.37631016e-03
7.14285714e-02,3.57142857e-01,6.42857143e-01,5.57666159e-03,7.81102638e-03
