label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
22590,-35.952404,-64.687653,37.344898,-2.41989e-05,-1.0654467e-05,-8.9090914e-05,9.2931671e-05,BULK,BULK
22591,-35.447514,-62.021706,32.243649,-8.8797417e-05,-2.7849883e-05,1.2607757e-05,9.3912474e-05,BULK,BULK
22592,-37.307201,-59.122189,26.491795,-1.6901624e-05,-0.00010406622,1.8151588e-05,0.00010698095,BULK,BULK
22593,-43.789288,-59.804073,36.997894,4.1790387e-05,-4.9243081e-05,-8.1264858e-05,0.00010380412,BULK,BULK
22594,-43.636765,-67.733528,33.655731,3.0191311e-06,-2.3300765e-06,1.52678e-06,4.107976e-06,BULK,BULK
22595,-43.845856,-67.486809,33.48457,6.0111161e-06,-5.4842494e-06,3.241192e-06,8.7587575e-06,BULK,BULK
22596,-38.286076,-69.813156,23.803484,5.7678903e-06,-3.0688559e-06,4.0380032e-06,7.6806188e-06,BULK,BULK
22597,-38.593616,-69.658005,24.096781,6.9166831e-06,-4.1441385e-06,4.9013379e-06,9.4359685e-06,BULK,BULK
22598,-38.07935,-63.777172,18.940378,4.3757162e-05,-3.512681e-05,8.9887195e-05,0.00010596362,BULK,BULK
22599,-38.031628,-69.775032,24.723356,1.7928327e-06,1.0755016e-07,8.2224506e-07,1.9753235e-06,BULK,BULK
22600,-34.977528,-64.061104,31.888632,-7.0613984e-05,-6.1990533e-05,1.1778526e-05,9.4698968e-05,BULK,BULK
22601,-34.997993,-64.238625,32.287113,-1.179917e-05,-4.7874859e-05,1.9616537e-05,5.3066289e-05,BULK,BULK
22602,-43.779224,-58.720226,36.14687,5.6497538e-05,-7.4827884e-05,-3.2038635e-05,9.9084096e-05,BULK,BULK
22603,-44.147003,-58.981392,36.190456,5.502109e-05,-7.4098003e-05,-4.1038282e-05,0.00010100483,BULK,BULK
22604,-43.838058,-59.002392,36.54126,5.4904693e-05,-6.4236636e-05,-5.2101768e-05,9.9274694e-05,BULK,BULK
22605,-37.390671,-60.084393,37.341736,-5.9138198e-05,-4.1886651e-05,-7.0241738e-05,0.00010092433,BULK,BULK
22606,-37.604504,-59.671913,37.27681,-5.6398945e-05,-4.6844478e-05,-6.9875125e-05,0.00010128069,BULK,BULK
22607,-35.040749,-64.154861,35.748886,-7.1463313e-05,-6.8170957e-05,-3.6616017e-05,0.00010533289,BULK,BULK
22608,-41.90649,-65.723282,28.724833,1.678946e-07,3.3566113e-05,-1.1740991e-05,3.5560695e-05,BULK,BULK
22609,-41.955837,-65.957977,29.114738,3.8599723e-05,6.1618448e-05,1.6299906e-05,7.4514822e-05,BULK,BULK
22610,-35.858269,-68.549049,18.78364,3.4989491e-05,-4.7466474e-05,9.192375e-05,0.00010921221,BULK,BULK
22611,-35.660538,-68.175949,19.018774,1.725328e-05,-6.2477564e-05,8.5056126e-05,0.00010693767,BULK,BULK
22612,-35.387466,-68.444725,18.752983,6.1794099e-06,-5.6499695e-05,9.2254384e-05,0.00010835715,BULK,BULK
22613,-41.915421,-67.084534,37.535278,9.3750195e-06,-2.1318097e-05,-9.8417418e-05,0.00010113526,BULK,BULK
22614,-42.0373,-67.533012,37.613808,1.5413789e-05,-5.1962168e-05,-0.00010139318,0.00011497056,BULK,BULK
22615,-42.209503,-65.387352,28.664246,-2.2599518e-06,9.3211356e-06,-7.1379709e-06,1.1955818e-05,BULK,BULK
22616,-34.782665,-70.016373,18.26881,1.1010667e-05,-6.3329513e-05,3.4851975e-05,7.3119916e-05,BULK,BULK
22617,-34.584064,-70.2855,18.598257,1.6944247e-06,-1.500614e-05,1.3483566e-05,2.0245045e-05,BULK,BULK
22618,-35.083801,-70.323776,18.467876,4.1943595e-06,-1.5935202e-05,1.4604944e-05,2.2018804e-05,BULK,BULK
22619,-35.592129,-70.22187,18.425323,1.7163662e-05,-4.5636134e-05,2.6370941e-05,5.5431711e-05,BULK,BULK
22620,-35.215893,-69.940872,18.145775,1.9072373e-05,-7.7289405e-05,2.6742062e-05,8.3979435e-05,BULK,BULK
22621,-35.937519,-60.355518,24.446705,-7.2191346e-05,-8.1662867e-05,2.6420112e-05,0.00011215363,BULK,BULK
22622,-35.787239,-60.603806,24.795902,-6.8181434e-05,-0.00010079478,3.0716536e-05,0.00012550618,BULK,BULK
22623,-35.75161,-60.75729,24.389753,-6.9487265e-05,-9.8519209e-05,3.3984295e-05,0.00012525752,BULK,BULK
22624,-40.07769,-65.59948,37.258598,1.5104302e-05,-1.9010813e-05,-8.9622219e-05,9.2853073e-05,BULK,BULK
22625,-34.672371,-68.817291,18.606014,-3.5306693e-05,-4.9896236e-05,9.4576935e-05,0.00011260992,BULK,BULK
22626,-37.817986,-68.0933,30.989216,7.199318e-09,8.232754e-09,7.2411099e-09,1.3116482e-08,BULK,BULK
22627,-43.952572,-62.189365,29.020838,8.7590131e-05,-3.3263157e-05,5.0257026e-05,0.00010632139,BULK,BULK
22628,-43.679218,-61.954952,28.865116,7.8569989e-05,-4.4119482e-05,4.6980374e-05,0.00010162149,BULK,BULK
22629,-43.722481,-62.281368,28.659912,8.2613544e-05,-3.1917585e-05,4.5734763e-05,9.9676469e-05,BULK,BULK
22630,-40.786453,-68.660332,31.249393,8.8227068e-07,2.5063402e-08,5.5987408e-07,1.0452219e-06,BULK,BULK
22631,-41.25351,-68.618088,31.378508,1.659358e-06,-3.5885191e-07,9.8749365e-07,1.9640232e-06,BULK,BULK
22632,-37.080727,-63.647766,23.478315,-2.2906217e-07,-4.1448768e-08,-5.5229323e-09,2.3284755e-07,BULK,BULK
22633,-36.887924,-63.847721,23.147989,-3.1461332e-07,-6.8604344e-08,-1.6874125e-08,3.2244818e-07,BULK,BULK
22634,-36.603146,-63.620155,23.299664,-5.9436331e-07,-1.6095512e-07,-8.3600193e-09,6.1582805e-07,BULK,BULK
22635,-35.12495,-63.034317,35.330002,-9.2963557e-05,-2.5971145e-05,-2.1742819e-05,9.8941768e-05,BULK,BULK
22636,-35.26244,-63.013615,35.767551,-8.9775414e-05,-2.6074626e-05,-2.8272792e-05,9.7667097e-05,BULK,BULK
22637,-42.557117,-62.90313,25.977743,9.0276575e-05,-2.0125271e-05,3.5702713e-05,9.9144189e-05,BULK,BULK
22638,-42.753269,-62.792702,26.427555,8.978448e-05,-2.4454639e-05,3.8595619e-05,0.00010074177,BULK,BULK
22639,-42.531879,-62.444984,26.163809,8.7690751e-05,-4.0333263e-05,3.6867918e-05,0.0001033232,BULK,BULK
22640,-46.653488,-63.011181,34.908501,9.9504949e-05,1.4479558e-05,7.9520896e-06,0.00010086688,BULK,BULK
22641,-45.292175,-60.434074,36.953838,4.9965056e-05,-5.2084546e-05,-8.4290426e-05,0.00011096929,BULK,BULK
22642,-37.21685,-65.401024,25.668367,3.5934161e-05,-7.5758413e-05,4.2711439e-05,9.4100309e-05,BULK,BULK
22643,-36.471779,-69.892982,23.922369,2.4974278e-07,1.3772568e-07,1.2790275e-07,3.1256829e-07,BULK,BULK
22644,-36.140041,-69.722527,24.189939,6.6427432e-08,6.598826e-08,5.700819e-08,1.0962202e-07,BULK,BULK
