label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
1,-69.657928,-45.383583,26.145887,3.1517125e-38,2.1589785e-37,-2.2231489e-38,2.1931587e-37,T23,INNER
2,-69.328705,-45.38681,25.758587,-3.6388204e-38,2.3449618e-37,-1.2257854e-38,2.3761905e-37,T23,INNER
3,-69.192703,-45.380817,26.258251,-4.2872589e-38,1.8027141e-37,-0,1.8529932e-37,T23,INNER
4,-67.29612,-39.252289,29.980015,-2.0904241e-37,-2.4743344e-38,3.0112424e-38,2.1264459e-37,T23,INNER
5,-67.375061,-39.030472,29.644772,-1.4740337e-37,-2.5141954e-38,2.9565363e-38,1.5242697e-37,T23,INNER
6,-67.369034,-38.736446,29.99329,-2.0953475e-37,-5.472307e-38,3.2499228e-38,2.1898773e-37,T23,INNER
7,-66.972237,-37.030758,34.823738,-9.7945303e-38,-2.0314155e-37,1.2134694e-38,2.2584735e-37,T23,INNER
8,-66.74762,-37.201523,34.431892,-1.4601283e-37,-1.8090083e-37,3.4635692e-38,2.3504146e-37,T23,INNER
9,-67.185341,-36.974525,34.400417,-6.8452102e-38,-1.7731322e-37,0,1.9006754e-37,T23,INNER
10,-67.992691,-36.868366,32.623665,-5.3461801e-38,-2.2849266e-37,2.1477399e-38,2.3564451e-37,T23,INNER
11,-67.815163,-36.881153,33.084137,-6.0389355e-38,-2.2529877e-37,1.6190499e-38,2.3381305e-37,T23,INNER
12,-67.538597,-37.010468,32.706177,-9.5910943e-38,-1.5730356e-37,3.3490846e-38,1.8725639e-37,T23,INNER
13,-71.247223,-41.121857,27.702221,1.9650366e-37,-0,-0,1.9650366e-37,T23,INNER
14,-71.248375,-41.536453,27.929348,1.8992025e-37,0,-0,1.8992025e-37,T23,INNER
15,-71.251076,-41.12949,28.173306,1.6241381e-37,-0,-0,1.6241381e-37,T23,INNER
16,-68.093056,-43.156647,31.828054,-1.4485192e-37,1.4702335e-37,-3.3234329e-38,2.0905134e-37,T23,INNER
17,-67.992081,-42.965641,32.236023,-1.5485036e-37,1.4110329e-37,-3.6639541e-38,2.1267635e-37,T23,INNER
18,-68.266808,-43.245583,32.170998,-6.1283137e-38,1.005387e-37,-3.0419012e-38,1.2160991e-37,T23,INNER
19,-68.161812,-41.294853,23.093561,-1.2421806e-37,-1.4363871e-38,2.8310035e-38,1.2821039e-37,T23,INNER
20,-68.243721,-41.234756,22.733173,-1.5678083e-37,-2.7880386e-38,4.4835635e-38,1.6543209e-37,T23,INNER
21,-68.206337,-40.929951,23.03554,-1.5837046e-37,-4.3176438e-38,4.5706264e-38,1.7039504e-37,T23,INNER
22,-66.95723,-37.1371,34.005604,-1.3362734e-37,-1.8574387e-37,3.8491424e-38,2.3203155e-37,T23,INNER
23,-66.548325,-37.280098,34.859097,-1.5937738e-37,-1.7162304e-37,2.6575398e-38,2.3571565e-37,T23,INNER
24,-66.407455,-37.560986,34.48959,-1.9837824e-37,-1.2273545e-37,4.9691899e-38,2.3851038e-37,T23,INNER
25,-66.771744,-37.09016,35.243504,-1.104116e-37,-1.9440433e-37,0,2.235705e-37,T23,INNER
26,-70.325783,-46.114334,20.652361,6.9864218e-38,2.1193969e-37,1.8454615e-38,2.2391966e-37,T23,INNER
27,-70.683655,-45.861221,20.50102,1.5703812e-37,1.5809954e-37,1.6607667e-38,2.2345525e-37,T23,INNER
28,-70.387573,-46.069565,20.197861,7.006522e-38,1.7585786e-37,3.3873509e-38,1.9230844e-37,T23,INNER
29,-70.841232,-44.584381,26.109266,1.7032467e-37,1.1369194e-37,-3.93532e-38,2.0853063e-37,T23,INNER
30,-70.598343,-44.747086,26.526161,1.7139256e-37,1.7146677e-37,-4.4381521e-38,2.46467e-37,T23,INNER
31,-70.881599,-44.387878,26.460398,1.1095035e-37,6.2267734e-38,-2.0927748e-38,1.2893883e-37,T23,INNER
32,-71.021271,-43.510353,21.070925,2.5602577e-37,-0,3.8695391e-38,2.5893345e-37,T23,INNER
33,-71.003235,-43.895302,20.718376,2.2108508e-37,-0,2.6445235e-38,2.2266109e-37,T23,INNER
34,-71.025024,-43.995705,21.20599,1.8197503e-37,0,1.1997475e-38,1.8237009e-37,T23,INNER
35,-67.728523,-42.759041,30.485655,-2.13757e-37,8.2683577e-38,-1.9266817e-38,2.2999965e-37,T23,INNER
36,-67.918533,-43.200672,30.578318,-1.963494e-37,1.1817718e-37,-3.3622624e-38,2.3162343e-37,T23,INNER
37,-67.798752,-43.066425,30.11524,-1.6600602e-37,7.2682184e-38,-1.4255957e-38,1.817799e-37,T23,INNER
38,-71.162636,-41.932701,32.712143,1.9057352e-37,9.768298e-38,-3.1664379e-38,2.1647832e-37,T23,INNER
39,-71.202553,-41.908726,32.249706,1.9080883e-37,7.3282714e-38,-1.2541272e-38,2.0478195e-37,T23,INNER
40,-71.003632,-42.356667,32.43166,1.8636909e-37,1.2219658e-37,-5.0691658e-38,2.2854996e-37,T23,INNER
41,-71.1912,-38.16254,30.29882,1.8154924e-37,-1.08841e-37,4.8418959e-38,2.1714254e-37,T23,INNER
42,-71.270943,-38.520786,30.02524,1.884066e-37,-6.7764568e-38,3.9895012e-38,2.041585e-37,T23,INNER
43,-71.34201,-38.515514,30.416899,1.1045981e-37,-2.9515446e-38,1.5822665e-38,1.1542481e-37,T23,INNER
44,-70.301491,-45.053158,26.366943,8.9376632e-38,1.2416906e-37,-3.0329976e-38,1.5596809e-37,T23,INNER
45,-70.547195,-44.952549,26.059292,1.4488968e-37,1.6104535e-37,-4.4622828e-38,2.2117825e-37,T23,INNER
46,-70.12709,-45.248444,25.998198,8.1137894e-38,1.9637893e-37,-3.7423926e-38,2.1575123e-37,T23,INNER
47,-67.984612,-38.007401,28.734924,-1.3524364e-37,-1.3876319e-37,4.2734104e-38,1.9842447e-37,T23,INNER
48,-68.357796,-37.807373,28.574217,-8.1789677e-38,-1.7931942e-37,5.4774532e-38,2.0456113e-37,T23,INNER
49,-68.236137,-37.755451,29.020609,-7.4312931e-38,-1.5402882e-37,3.7860346e-38,1.7515906e-37,T23,INNER
50,-69.494339,-36.936737,33.545498,3.0157e-38,-1.7373515e-37,-0,1.7633305e-37,T23,INNER
51,-69.095757,-36.895485,33.729576,1.7695705e-38,-1.8668035e-37,-0,1.8751718e-37,T23,INNER
52,-69.144241,-36.889576,33.259953,1.513162e-38,-1.7516193e-37,0,1.758143e-37,T23,INNER
53,-71.383064,-40.160038,30.250698,2.0036124e-37,0,1.5524455e-38,2.0096178e-37,T23,INNER
54,-71.356155,-39.792595,29.936451,2.2877244e-37,-0,2.1283396e-38,2.2976034e-37,T23,INNER
55,-71.322632,-40.328022,29.750126,2.3185288e-37,1.1888382e-38,0,2.3215747e-37,T23,INNER
56,-70.443573,-42.654003,33.103195,8.5222629e-38,1.1766621e-37,-8.1438562e-38,1.6655472e-37,T23,INNER
57,-70.741364,-42.34549,33.173481,1.1959531e-37,1.2070573e-37,-8.7044227e-38,1.9091781e-37,T23,INNER
58,-70.736534,-42.580635,32.801414,1.2083079e-37,1.0987336e-37,-5.2901169e-38,1.7167053e-37,T23,INNER
59,-71.352974,-40.811108,34.771965,1.0524673e-37,1.6677137e-37,-8.3221283e-38,2.1404519e-37,T23,INNER
60,-70.919777,-40.904877,34.821056,4.3879383e-38,1.506263e-37,-9.9520621e-38,1.857903e-37,T23,INNER
61,-71.139366,-40.637646,35.185143,5.0522392e-38,1.5343407e-37,-9.764343e-38,1.8875583e-37,T23,INNER
62,-68.079857,-44.219997,27.425354,-2.0064477e-37,8.77457e-38,-1.8973686e-38,2.1981273e-37,T23,INNER
63,-68.126022,-44.192856,27.910152,-2.0348284e-37,1.0362549e-37,-2.6479258e-38,2.2987967e-37,T23,INNER
64,-68.277428,-44.576363,27.663481,-1.3721474e-37,1.0403447e-37,-2.5112465e-38,1.7401636e-37,T23,INNER
65,-71.355927,-39.789982,36.704723,5.9684665e-38,1.584216e-37,-1.0406197e-37,1.9871728e-37,T23,INNER
66,-71.594261,-39.519066,37.013588,1.1909608e-37,1.6126056e-37,-1.6690874e-37,2.6085891e-37,T23,INNER
67,-71.798111,-39.684036,36.579601,1.4584165e-37,1.4415193e-37,-9.9511944e-38,2.2793024e-37,T23,INNER
68,-71.266563,-39.440014,28.694145,2.0676679e-37,-2.1300255e-38,1.8573618e-38,2.0868921e-37,T23,INNER
69,-71.219231,-39.44125,28.219433,2.0886786e-37,-2.7345289e-38,2.4766154e-38,2.1210118e-37,T23,INNER
70,-71.248901,-39.866055,28.454693,1.7463104e-37,-0,1.3856279e-38,1.7517989e-37,T23,INNER
71,-71.295937,-40.780148,24.264235,2.1624602e-37,-4.9606145e-38,3.3952545e-38,2.2444574e-37,T23,INNER
72,-71.324966,-41.28867,24.184347,2.4218202e-37,-2.0412774e-38,2.5275893e-38,2.4435156e-37,T23,INNER
73,-71.365837,-41.040844,24.654741,1.6604371e-37,-1.5842342e-38,1.5745526e-38,1.675393e-37,T23,INNER
74,-70.983742,-42.708851,31.456997,1.7155892e-37,8.1307311e-38,-2.4691638e-38,1.9144978e-37,T23,INNER
75,-70.937759,-42.657135,31.946514,2.1880042e-37,1.2955618e-37,-4.9349836e-38,2.5902478e-37,T23,INNER
76,-71.106613,-42.303093,31.614744,1.4989643e-37,5.1713524e-38,-0,1.5856616e-37,T23,INNER
77,-67.857368,-43.318081,29.741508,-1.7119385e-37,8.4997272e-38,-2.3941924e-38,1.9262681e-37,T23,INNER
78,-67.760117,-43.095131,29.378826,-1.5861325e-37,5.6684216e-38,-0,1.6843772e-37,T23,INNER
79,-67.733917,-42.954357,29.732216,-1.0684486e-37,3.3134902e-38,-0,1.1186486e-37,T23,INNER
80,-68.01429,-41.128506,24.027121,-2.095052e-37,-1.6204373e-38,3.7778973e-38,2.1350002e-37,T23,INNER
81,-68.065773,-40.692085,23.841213,-2.1437965e-37,-3.8836763e-38,5.3648712e-38,2.2437717e-37,T23,INNER
82,-67.983025,-40.737244,24.303215,-1.4997584e-37,-1.8606699e-38,2.576966e-38,1.53307e-37,T23,INNER
83,-67.200691,-39.427647,37.474636,-3.3909475e-38,1.3666948e-37,-1.3310338e-37,1.9376509e-37,T23,INNER
84,-67.566612,-39.586349,37.270691,-1.2930739e-38,1.6287301e-37,-1.2099329e-37,2.0330813e-37,T23,INNER
85,-67.146095,-39.675434,37.099472,-3.6249442e-38,1.5789449e-37,-9.4599384e-38,1.8759993e-37,T23,INNER
86,-68.845253,-45.095417,27.672514,-6.4653456e-38,1.8376168e-37,-4.9747149e-38,2.0105523e-37,T23,INNER
87,-68.852707,-45.207771,27.174097,-9.2138087e-38,2.6171522e-37,-4.218618e-38,2.8064917e-37,T23,INNER
88,-68.489738,-44.926514,27.434721,-1.2144787e-37,1.3404463e-37,-2.8022629e-38,1.8303775e-37,T23,INNER
89,-66.951836,-39.442989,32.071819,-2.2014939e-37,-0,6.43077e-38,2.2934959e-37,T23,INNER
90,-66.943596,-40.007324,32.138527,-2.6597587e-37,2.242328e-38,7.1157342e-38,2.7624144e-37,T23,INNER
91,-67.059761,-39.72401,31.660276,-1.8152694e-37,0,3.87729e-38,1.8562157e-37,T23,INNER
92,-71.069832,-44.598297,22.62888,2.2331662e-37,3.9461641e-38,0,2.2677639e-37,T23,INNER
93,-71.08696,-44.612686,23.137663,2.4265122e-37,5.4076696e-38,-0,2.4860391e-37,T23,INNER
94,-71.144775,-44.111092,22.883949,2.2984669e-37,3.2163976e-38,0,2.3208624e-37,T23,INNER
95,-66.232246,-37.481209,35.701408,-1.5971463e-37,-1.3127728e-37,0,2.0674256e-37,T23,INNER
96,-66.113228,-37.776329,35.372143,-2.0729818e-37,-8.4070828e-38,2.5081342e-38,2.250989e-37,T23,INNER
97,-66.375328,-37.374569,35.28886,-1.3851508e-37,-1.3252516e-37,1.7853938e-38,1.925308e-37,T23,INNER
98,-69.83902,-43.881359,30.914801,3.286551e-38,1.3059476e-37,-4.9794732e-38,1.4357802e-37,T23,INNER
99,-69.721153,-43.755413,31.355728,4.4937442e-38,2.5759893e-37,-8.8088346e-38,2.7592777e-37,T23,INNER
100,-70.185394,-43.709766,31.088301,8.0936174e-38,1.4785398e-37,-5.9081579e-38,1.7861158e-37,T23,INNER
101,-66.983978,-37.325542,33.213257,-1.5722606e-37,-1.3916284e-37,4.8534701e-38,2.1550393e-37,T23,INNER
102,-66.897095,-37.635456,32.888702,-1.6211725e-37,-8.4194546e-38,5.5722404e-38,1.9098615e-37,T23,INNER
103,-67.162346,-37.278461,32.795021,-1.1448946e-37,-1.2355468e-37,3.9872513e-38,1.7309943e-37,T23,INNER
104,-70.536972,-41.429142,21.123255,1.5058305e-37,-1.6958948e-37,1.2845427e-37,2.6064602e-37,T23,INNER
105,-70.550529,-41.136814,21.575256,1.6823988e-37,-1.9316935e-37,1.3394262e-37,2.8906692e-37,T23,INNER
106,-70.173233,-41.10479,21.255575,5.9095677e-38,-1.4736916e-37,1.0917668e-37,1.926902e-37,T23,INNER
107,-67.32325,-37.260822,32.373901,-1.1733216e-37,-1.1281111e-37,4.9712969e-38,1.7018978e-37,T23,INNER
108,-71.123116,-44.249416,24.903257,2.2413704e-37,5.9116023e-38,-1.9425724e-38,2.3261443e-37,T23,INNER
109,-71.185921,-43.889133,24.620342,1.5917582e-37,2.9369994e-38,-0,1.6186272e-37,T23,INNER
110,-71.135658,-44.302139,24.419462,1.9645462e-37,5.4393513e-38,-0,2.0384571e-37,T23,INNER
111,-69.434967,-38.384651,37.949547,3.3441408e-38,-0,-2.4176463e-37,2.4406652e-37,T23,INNER
112,-69.14122,-38.762749,37.918259,1.9369028e-38,6.3638686e-38,-2.1204726e-37,2.2223655e-37,T23,INNER
113,-68.964066,-38.337627,38.009792,1.2026313e-38,-1.7047868e-38,-1.7982395e-37,1.8103015e-37,T23,INNER
114,-69.69342,-44.623569,18.742062,-7.4309563e-38,-0,1.2657514e-37,1.4677594e-37,T23,INNER
115,-69.981476,-44.762165,18.556118,-2.8570326e-38,0,2.1150062e-37,2.1342159e-37,T23,INNER
116,-69.948112,-44.348282,18.671768,-2.2843165e-38,-5.1353301e-38,1.7369672e-37,1.8256375e-37,T23,INNER
117,-70.946426,-44.054947,27.16964,2.123308e-37,1.1042379e-37,-2.3511854e-38,2.4047991e-37,T23,INNER
118,-71.119698,-43.591175,27.021135,2.4517205e-37,6.8136041e-38,-2.2719321e-38,2.5547607e-37,T23,INNER
119,-71.035599,-43.97958,26.629217,2.108606e-37,8.6984795e-38,-1.3575887e-38,2.2850132e-37,T23,INNER
120,-70.01606,-44.424648,29.530087,6.756633e-38,1.8879306e-37,-6.8167173e-38,2.117895e-37,T23,INNER
121,-70.372086,-44.189796,29.663267,9.9814422e-38,1.4432355e-37,-5.8300658e-38,1.8490855e-37,T23,INNER
122,-70.371452,-44.336761,29.25412,9.5361813e-38,1.2235319e-37,-3.6459833e-38,1.5935337e-37,T23,INNER
123,-68.497505,-38.000526,27.542595,-6.5794326e-38,-1.4061638e-37,3.8577472e-38,1.59969e-37,T23,INNER
124,-68.879494,-37.902077,27.536861,-2.4761723e-38,-1.522112e-37,4.1482025e-38,1.5969393e-37,T23,INNER
125,-68.657959,-37.863979,27.898863,-4.3623377e-38,-1.4443169e-37,3.1429334e-38,1.5411461e-37,T23,INNER
126,-70.412361,-42.911716,32.764294,1.1257794e-37,1.4989798e-37,-9.2434125e-38,2.0901499e-37,T23,INNER
127,-70.708252,-42.819195,32.39867,1.7598086e-37,1.5486166e-37,-7.4520912e-38,2.4597716e-37,T23,INNER
128,-70.345528,-43.162579,32.379463,9.6759098e-38,1.5430313e-37,-6.7170076e-38,1.9412264e-37,T23,INNER
129,-66.587112,-37.173267,35.662384,-1.2315473e-37,-1.8472518e-37,-0,2.220146e-37,T23,INNER
130,-66.43222,-37.288029,36.078018,-1.1552357e-37,-1.4666252e-37,-2.3427119e-38,1.8816062e-37,T23,INNER
131,-70.609894,-45.995136,21.421814,1.4885051e-37,1.8357157e-37,1.6929111e-38,2.3694216e-37,T23,INNER
132,-70.21489,-46.206242,21.570162,5.227021e-38,2.1175467e-37,1.2585723e-38,2.1847338e-37,T23,INNER
133,-70.564949,-46.067112,21.935175,1.3642479e-37,1.7794023e-37,-0,2.2421965e-37,T23,INNER
134,-67.500061,-41.608994,28.271156,-2.4693977e-37,1.8898676e-38,1.8560513e-38,2.4835641e-37,T23,INNER
135,-67.444832,-41.352089,28.71513,-2.0285264e-37,1.6371933e-38,0,2.0351224e-37,T23,INNER
136,-67.50705,-41.807007,28.749788,-1.5783354e-37,2.5632907e-38,0,1.5990144e-37,T23,INNER
137,-68.312927,-42.98193,32.996769,-9.7181943e-38,1.8769146e-37,-9.9482774e-38,2.3360059e-37,T23,INNER
138,-68.659546,-43.225544,32.789646,-5.3393513e-38,2.0075517e-37,-9.7685166e-38,2.2955587e-37,T23,INNER
139,-68.269958,-43.141987,32.554272,-9.34338e-38,1.3717432e-37,-4.562016e-38,1.7212747e-37,T23,INNER
140,-67.771248,-42.997177,28.057491,-1.6710389e-37,4.2050007e-38,0,1.7231341e-37,T23,INNER
141,-67.857033,-43.319817,28.25366,-1.3432871e-37,4.2560632e-38,-0,1.4090993e-37,T23,INNER
142,-67.862564,-43.3867,27.859507,-1.6048028e-37,4.9743921e-38,0,1.6801303e-37,T23,INNER
143,-70.828156,-45.145866,24.59634,6.3336774e-38,4.5202469e-38,-1.8395871e-38,7.9957602e-38,T23,INNER
144,-70.97496,-44.805031,24.721752,2.8965626e-37,1.3283501e-37,-4.249136e-38,3.2148314e-37,T23,INNER
145,-70.90387,-45.113735,24.317629,1.405909e-37,7.6722375e-38,-2.1877656e-38,1.616501e-37,T23,INNER
146,-67.590927,-41.928104,27.494505,-1.624322e-37,1.7396247e-38,0,1.633611e-37,T23,INNER
147,-67.608475,-41.880985,27.074497,-1.5658366e-37,2.0127763e-38,0,1.57872e-37,T23,INNER
148,-67.57457,-41.553188,27.337456,-1.1824996e-37,0,0,1.1824996e-37,T23,INNER
149,-69.741745,-37.968491,37.817822,5.82e-38,-1.0522571e-37,-2.5442533e-37,2.8141062e-37,T23,INNER
150,-70.184029,-37.826984,37.633991,5.0102956e-38,-1.160939e-37,-1.6803684e-37,2.1029617e-37,T23,INNER
151,-70.138771,-38.176613,37.800522,2.6396893e-38,-1.8841769e-38,-1.137481e-37,1.1828119e-37,T23,INNER
152,-68.362244,-44.820709,25.317287,-1.8607451e-37,1.5432037e-37,-0,2.4174056e-37,T23,INNER
153,-68.15255,-44.48772,25.007414,-2.1084908e-37,1.0415383e-37,-0,2.351709e-37,T23,INNER
154,-68.118576,-44.416931,25.501162,-1.7758714e-37,7.8755664e-38,-0,1.9426695e-37,T23,INNER
155,-66.894165,-37.952068,32.602608,-1.4115952e-37,-4.926832e-38,5.6040566e-38,1.5966816e-37,T23,INNER
156,-67.062538,-37.590729,32.502602,-1.3550128e-37,-8.3754987e-38,4.949324e-38,1.668085e-37,T23,INNER
157,-68.285988,-37.955982,37.964275,-0,-7.1269905e-38,-2.0206515e-37,2.1426555e-37,T23,INNER
158,-67.838913,-38.03474,37.977627,-1.3086823e-38,-5.72019e-38,-2.0545704e-37,2.1367245e-37,T23,INNER
159,-67.992645,-37.626686,37.790707,-0,-1.2355904e-37,-1.6001589e-37,2.0216805e-37,T23,INNER
160,-70.378563,-44.521626,18.618069,7.4428544e-38,-3.7102356e-38,2.0938901e-37,2.2529969e-37,T23,INNER
161,-69.077332,-45.909737,22.053791,-1.0903428e-37,1.4143634e-37,1.6799507e-38,1.7937373e-37,T23,INNER
162,-69.316284,-46.041809,21.720608,-8.7205371e-38,1.5826393e-37,2.0065453e-38,1.8180998e-37,T23,INNER
163,-69.011246,-45.748817,21.670601,-1.0937149e-37,9.4178052e-38,2.3956259e-38,1.4630629e-37,T23,INNER
164,-69.094475,-37.798176,27.898125,-1.7296893e-38,-2.0698988e-37,4.9847297e-38,2.1360886e-37,T23,INNER
165,-69.558105,-37.820213,27.849855,2.0667961e-38,-2.0487046e-37,4.8190598e-38,2.1147436e-37,T23,INNER
166,-69.357368,-37.721546,28.29295,0,-1.9984852e-37,3.6456587e-38,2.0314654e-37,T23,INNER
167,-67.083191,-39.216347,31.637672,-2.0960109e-37,-1.3355463e-38,4.7354998e-38,2.1529859e-37,T23,INNER
168,-67.136894,-39.477837,31.218328,-2.1723223e-37,-0,3.6636738e-38,2.203e-37,T23,INNER
169,-67.189423,-38.942444,31.185005,-1.9140112e-37,-2.8995051e-38,3.6945478e-38,1.9707884e-37,T23,INNER
170,-66.781357,-38.361591,32.677887,-1.6639798e-37,-3.526432e-38,6.4398347e-38,1.8187635e-37,T23,INNER
171,-66.703484,-38.808228,32.759968,-1.8718292e-37,-0,6.5740527e-38,1.9839169e-37,T23,INNER
172,-66.879211,-38.664532,32.367268,-1.4072107e-37,-1.7669337e-38,5.2960467e-38,1.5139167e-37,T23,INNER
173,-70.432724,-44.461456,28.561588,1.0990113e-37,1.3320536e-37,-3.1674631e-38,1.7557109e-37,T23,INNER
174,-70.174988,-44.686253,28.314886,8.0710672e-38,1.4975581e-37,-3.4915092e-38,1.7366658e-37,T23,INNER
175,-70.085701,-44.642429,28.717354,5.2332141e-38,1.2323277e-37,-3.8689427e-38,1.3936226e-37,T23,INNER
176,-69.556778,-37.227505,30.39398,2.5181314e-38,-2.0748688e-37,6.5526656e-38,2.1904028e-37,T23,INNER
177,-70.01355,-37.339424,30.304049,5.8509827e-38,-2.0308797e-37,6.3575006e-38,2.207032e-37,T23,INNER
178,-69.883728,-37.180782,30.738579,3.9775658e-38,-1.6413869e-37,3.7665499e-38,1.7303844e-37,T23,INNER
179,-71.030388,-39.673962,24.894974,2.1115339e-37,-1.4371232e-37,7.25691e-38,2.6552826e-37,T23,INNER
180,-71.048225,-39.485867,25.38036,2.1877695e-37,-1.3930554e-37,5.7562213e-38,2.6567423e-37,T23,INNER
181,-70.700157,-39.22995,25.014328,1.4411284e-37,-1.8476872e-37,8.2765043e-38,2.4851166e-37,T23,INNER
182,-69.349495,-40.836033,21.433388,-1.6061013e-38,-1.3872442e-37,1.015833e-37,1.7268928e-37,T23,INNER
183,-69.764282,-40.914513,21.358549,3.0675082e-38,-1.6664062e-37,1.1397542e-37,2.0420689e-37,T23,INNER
184,-69.601402,-40.656052,21.727386,0,-1.5065692e-37,9.5307017e-38,1.7827208e-37,T23,INNER
185,-66.257751,-39.191322,34.047749,-2.1801478e-37,0,4.2577815e-38,2.2213355e-37,T23,INNER
186,-66.357246,-39.535748,33.728649,-2.1546103e-37,2.3401033e-38,4.7938224e-38,2.2196652e-37,T23,INNER
187,-66.379875,-39.063805,33.603916,-1.7251497e-37,-0,5.2660572e-38,1.8037337e-37,T23,INNER
188,-68.52961,-41.117115,21.886761,-1.6321117e-37,-7.7381966e-38,8.149314e-38,1.9815899e-37,T23,INNER
189,-68.539894,-40.786831,22.187843,-1.5314438e-37,-1.0915068e-37,9.1260067e-38,2.0903462e-37,T23,INNER
190,-68.361031,-41.175632,22.311573,-1.4789265e-37,-3.580685e-38,5.1832102e-38,1.6075115e-37,T23,INNER
191,-67.216377,-37.498341,37.561401,-5.0987175e-38,-1.5867192e-37,-1.4971333e-37,2.2403247e-37,T23,INNER
192,-66.888695,-37.375202,37.246857,-8.0531821e-38,-1.8142405e-37,-1.1358594e-37,2.2869592e-37,T23,INNER
193,-67.343735,-37.240021,37.181522,-3.3896535e-38,-1.7511979e-37,-8.4668068e-38,1.9744517e-37,T23,INNER
194,-70.664291,-41.188019,34.519554,5.6022556e-38,1.6897398e-37,-1.3877281e-37,2.2571802e-37,T23,INNER
195,-71.12487,-41.088001,34.456486,8.4029087e-38,1.3698492e-37,-8.0736428e-38,1.7984473e-37,T23,INNER
196,-69.034889,-37.974648,27.160761,-1.7028021e-38,-1.6585233e-37,5.4499244e-38,1.7540557e-37,T23,INNER
197,-69.471947,-38.001865,27.061571,1.7224953e-38,-2.126672e-37,7.9519579e-38,2.2770024e-37,T23,INNER
198,-69.297562,-37.891239,27.486008,0,-1.5602666e-37,3.8779455e-38,1.6077364e-37,T23,INNER
199,-68.41008,-36.836361,34.766079,0,-2.455657e-37,-0,2.455657e-37,T23,INNER
200,-68.960449,-36.913017,34.741398,3.2277147e-38,-2.8407163e-37,-1.2640144e-38,2.8617875e-37,T23,INNER
201,-68.645065,-36.916962,35.211823,0,-1.8190552e-37,-1.572411e-38,1.8258386e-37,T23,INNER
202,-67.463608,-42.174217,32.401714,-1.9017111e-37,1.1461305e-37,0,2.2203874e-37,T23,INNER
203,-67.240448,-41.746578,32.456886,-1.984868e-37,9.4716151e-38,1.9988348e-38,2.2083408e-37,T23,INNER
204,-67.342758,-42.024445,32.85228,-1.5882767e-37,1.1782388e-37,-1.26697e-38,1.9816462e-37,T23,INNER
205,-71.019424,-37.427486,36.392605,7.5444917e-38,-1.9209461e-37,-4.3835461e-38,2.1098299e-37,T23,INNER
206,-70.624619,-37.296673,36.175201,5.5851615e-38,-1.975338e-37,-2.9557409e-38,2.073949e-37,T23,INNER
207,-71.005608,-37.385166,35.934917,5.85676e-38,-1.53959e-37,-0,1.6472261e-37,T23,INNER
208,-66.549217,-40.242821,35.24522,-1.4520842e-37,1.3058801e-37,-5.1339988e-38,2.0192699e-37,T23,INNER
209,-66.295868,-39.874561,35.106335,-1.8531566e-37,9.155184e-38,-1.5396538e-38,2.072696e-37,T23,INNER
210,-66.391098,-39.948051,35.552334,-1.4332406e-37,1.1325102e-37,-4.3506727e-38,1.8777757e-37,T23,INNER
211,-69.833237,-37.038166,34.72401,4.0449691e-38,-1.9853673e-37,-1.2375779e-38,2.0299303e-37,T23,INNER
212,-69.832893,-37.020973,34.251358,3.73695e-38,-1.8648901e-37,-0,1.901963e-37,T23,INNER
213,-70.230209,-37.123814,34.482788,5.4500342e-38,-1.7243846e-37,-0,1.808461e-37,T23,INNER
214,-68.627716,-37.125721,30.673565,-4.6257378e-38,-2.4405238e-37,7.5718109e-38,2.5968162e-37,T23,INNER
215,-68.150253,-37.183388,30.855001,-9.9523255e-38,-2.3621374e-37,7.6685565e-38,2.6754904e-37,T23,INNER
216,-68.247894,-37.331696,30.374376,-8.0812092e-38,-1.837309e-37,6.6285761e-38,2.1137985e-37,T23,INNER
217,-68.345078,-40.837696,22.607658,-1.7644781e-37,-6.9177487e-38,6.8212978e-38,2.0142583e-37,T23,INNER
218,-67.649017,-42.58498,29.96291,-2.5637672e-37,7.2289804e-38,-0,2.663735e-37,T23,INNER
219,-69.813011,-43.583908,31.866232,5.3287463e-38,2.375048e-37,-8.3680651e-38,2.5739179e-37,T23,INNER
220,-70.194458,-43.556267,31.529331,8.4968461e-38,1.6084346e-37,-5.3785428e-38,1.896922e-37,T23,INNER
221,-71.643044,-38.060684,32.804981,1.6351883e-37,-8.590144e-38,2.5798249e-38,1.8650205e-37,T23,INNER
222,-71.533989,-37.961754,32.375801,1.8983328e-37,-1.125013e-37,2.8234446e-38,2.2246437e-37,T23,INNER
223,-71.727859,-38.432308,32.464741,2.0305907e-37,-5.4871692e-38,3.4194513e-38,2.1310362e-37,T23,INNER
224,-72.158745,-39.509258,35.343681,2.0447839e-37,6.3035091e-38,-0,2.1397391e-37,T23,INNER
225,-72.027184,-39.893013,35.116699,1.8546511e-37,8.6755907e-38,-1.6903606e-38,2.0544982e-37,T23,INNER
226,-71.988922,-39.870232,35.593964,1.7046819e-37,1.1904952e-37,-4.9877431e-38,2.1382224e-37,T23,INNER
227,-71.323387,-41.767788,24.323948,1.8483994e-37,0,0,1.8483994e-37,T23,INNER
228,-71.325859,-41.680084,23.866922,1.4909677e-37,-0,0,1.4909677e-37,T23,INNER
229,-69.776665,-40.024685,36.083122,0,1.704568e-37,-9.9835061e-38,1.9754129e-37,T23,INNER
