label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
56151,-34.46254,-80.694214,30.511778,2.4150086e-06,1.1613555e-05,-4.8124307e-06,1.2801032e-05,BULK,BULK
56152,-38.686871,-78.129868,32.484001,7.8088678e-06,6.9844823e-06,6.2662521e-06,1.2207675e-05,BULK,BULK
56153,-38.934601,-77.668373,32.388802,7.9660949e-06,6.3358043e-06,6.3158436e-06,1.1978771e-05,BULK,BULK
56154,-38.543446,-77.904221,32.085865,8.062354e-06,6.8247582e-06,6.2015583e-06,1.2249008e-05,BULK,BULK
56155,-35.781242,-78.253258,27.289579,3.7788798e-06,1.2760373e-05,5.1741341e-07,1.3318211e-05,BULK,BULK
56156,-35.350475,-78.170448,27.274225,5.433775e-07,1.2517193e-05,-4.4662482e-07,1.2536939e-05,BULK,BULK
56157,-35.572266,-78.129761,27.706179,2.7046169e-06,1.0042966e-05,2.7201677e-06,1.0750602e-05,BULK,BULK
56158,-31.058708,-82.023087,23.894423,2.9566099e-06,1.0878716e-05,1.1523362e-05,1.6120667e-05,BULK,BULK
56159,-31.029636,-81.618385,23.657915,2.0974041e-06,1.2963898e-05,1.197072e-05,1.7769634e-05,BULK,BULK
56160,-30.718327,-81.961121,23.606468,7.3328363e-07,1.0177246e-05,1.2843047e-05,1.6402984e-05,BULK,BULK
56161,-31.443907,-77.378761,26.035107,-8.5675483e-06,8.2346432e-06,-5.4797561e-06,1.3085869e-05,BULK,BULK
56162,-31.255669,-77.506683,25.675516,-9.7933425e-06,7.5187354e-06,-5.2070941e-06,1.3399805e-05,BULK,BULK
56163,-31.129204,-77.215004,25.885584,-1.05298e-05,6.975939e-06,-4.5422139e-06,1.3422821e-05,BULK,BULK
56164,-41.622234,-76.777641,35.515469,1.0592796e-05,6.4122278e-06,3.2565258e-06,1.2803474e-05,BULK,BULK
56165,-41.346992,-77.089951,35.312946,1.0303049e-05,6.5213549e-06,3.7152572e-06,1.2746922e-05,BULK,BULK
56166,-41.48851,-77.173721,35.764378,1.0450626e-05,7.0607871e-06,2.6930566e-06,1.2896622e-05,BULK,BULK
56167,-41.019848,-76.820251,34.470509,9.5443784e-06,5.7208304e-06,5.1653838e-06,1.2268017e-05,BULK,BULK
56168,-32.49173,-73.682915,26.850559,-2.3279858e-07,-2.0219208e-08,-3.2140712e-09,2.3369708e-07,BULK,BULK
56169,-32.407257,-73.477341,27.265236,-2.5480489e-07,-1.339908e-08,-5.4332889e-09,2.5521479e-07,BULK,BULK
56170,-32.041828,-73.648613,26.99626,-4.8773006e-07,3.2426122e-08,-4.6234359e-08,4.9098848e-07,BULK,BULK
56171,-42.769154,-73.0821,34.234531,7.859735e-07,7.9606007e-06,-2.6552834e-07,8.0037131e-06,BULK,BULK
56172,-42.961765,-72.839516,34.632957,7.7322346e-07,6.2432246e-06,-1.3070884e-07,6.292282e-06,BULK,BULK
56173,-42.827507,-72.637825,34.315285,1.4012026e-07,3.3996919e-06,-8.3713736e-08,3.4036079e-06,BULK,BULK
56174,-38.015205,-69.910782,32.845585,5.0388116e-10,1.0378325e-10,3.0530373e-10,5.9822868e-10,BULK,BULK
