label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
181,-70.700157,-39.22995,25.014328,1.4551065e-37,-1.8540326e-37,8.2949717e-38,2.498567e-37,T23,INNER
182,-69.349495,-40.836033,21.433388,-1.6679399e-38,-1.4011314e-37,1.0229194e-37,1.7428005e-37,T23,INNER
183,-69.764282,-40.914513,21.358549,3.1125291e-38,-1.6816645e-37,1.1469706e-37,2.059227e-37,T23,INNER
184,-69.601402,-40.656052,21.727386,0,-1.5202008e-37,9.5853187e-38,1.7971627e-37,T23,INNER
185,-66.257751,-39.191322,34.047749,-2.182893e-37,0,4.3329589e-38,2.2254813e-37,T23,INNER
186,-66.357246,-39.535748,33.728649,-2.1581395e-37,2.3433523e-38,4.8743427e-38,2.2248756e-37,T23,INNER
187,-66.379875,-39.063805,33.603916,-1.7268671e-37,-0,5.3221052e-38,1.8070191e-37,T23,INNER
188,-68.52961,-41.117115,21.886761,-1.6463052e-37,-7.7781633e-38,8.1657798e-38,1.9955246e-37,T23,INNER
189,-68.539894,-40.786831,22.187843,-1.5455549e-37,-1.0981648e-37,9.1511006e-38,2.1052629e-37,T23,INNER
190,-68.361031,-41.175632,22.311573,-1.4918424e-37,-3.5872604e-38,5.1856939e-38,1.6196272e-37,T23,INNER
191,-67.216377,-37.498341,37.561401,-5.081875e-38,-1.6085184e-37,-1.5148548e-37,2.2672386e-37,T23,INNER
192,-66.888695,-37.375202,37.246857,-8.0839216e-38,-1.8392347e-37,-1.1437846e-37,2.311823e-37,T23,INNER
193,-67.343735,-37.240021,37.181522,-3.357193e-38,-1.7717298e-37,-8.5095542e-38,1.9939556e-37,T23,INNER
194,-70.664291,-41.188019,34.519554,5.5641638e-38,1.6929484e-37,-1.3916819e-37,2.2610731e-37,T23,INNER
195,-71.12487,-41.088001,34.456486,8.422848e-38,1.3769463e-37,-8.1220089e-38,1.8069574e-37,T23,INNER
196,-69.034889,-37.974648,27.160761,-1.7346089e-38,-1.6712147e-37,5.4699181e-38,1.7669882e-37,T23,INNER
197,-69.471947,-38.001865,27.061571,1.7607961e-38,-2.1463464e-37,7.9724399e-38,2.2963896e-37,T23,INNER
198,-69.297562,-37.891239,27.486008,0,-1.5643203e-37,3.8878208e-38,1.6119086e-37,T23,INNER
199,-68.41008,-36.836361,34.766079,0,-2.4639903e-37,-0,2.4639903e-37,T23,INNER
200,-68.960449,-36.913017,34.741398,3.2600676e-38,-2.8367581e-37,-1.2462917e-38,2.8581479e-37,T23,INNER
201,-68.645065,-36.916962,35.211823,0,-1.8113132e-37,-1.5415623e-38,1.8178613e-37,T23,INNER
202,-67.463608,-42.174217,32.401714,-1.9099431e-37,1.1458312e-37,0,2.227288e-37,T23,INNER
203,-67.240448,-41.746578,32.456886,-1.9918783e-37,9.4502257e-38,2.072844e-38,2.2144104e-37,T23,INNER
204,-67.342758,-42.024445,32.85228,-1.5989965e-37,1.180456e-37,-1.2206631e-38,1.9912725e-37,T23,INNER
205,-71.019424,-37.427486,36.392605,7.5094245e-38,-1.9360344e-37,-4.3341438e-38,2.1213184e-37,T23,INNER
206,-70.624619,-37.296673,36.175201,5.5254549e-38,-1.9842844e-37,-2.8723858e-38,2.0797108e-37,T23,INNER
207,-71.005608,-37.385166,35.934917,5.8126449e-38,-1.5472968e-37,-0,1.652875e-37,T23,INNER
208,-66.549217,-40.242821,35.24522,-1.4577808e-37,1.3216478e-37,-5.1508385e-38,2.0340081e-37,T23,INNER
209,-66.295868,-39.874561,35.106335,-1.8626121e-37,9.2349364e-38,-1.5083442e-38,2.084446e-37,T23,INNER
210,-66.391098,-39.948051,35.552334,-1.4385667e-37,1.1468807e-37,-4.3493157e-38,1.890496e-37,T23,INNER
211,-69.833237,-37.038166,34.72401,4.0263472e-38,-1.9852366e-37,-1.2101001e-38,2.0292665e-37,T23,INNER
212,-69.832893,-37.020973,34.251358,3.7335103e-38,-1.8644364e-37,-0,1.9014505e-37,T23,INNER
213,-70.230209,-37.123814,34.482788,5.410753e-38,-1.724853e-37,-0,1.807728e-37,T23,INNER
214,-68.627716,-37.125721,30.673565,-4.6286662e-38,-2.4532922e-37,7.6119788e-38,2.6100403e-37,T23,INNER
215,-68.150253,-37.183388,30.855001,-1.0068782e-37,-2.3725333e-37,7.7228921e-38,2.6905666e-37,T23,INNER
216,-68.247894,-37.331696,30.374376,-8.1402409e-38,-1.8460622e-37,6.6671696e-38,2.1248747e-37,T23,INNER
217,-68.345078,-40.837696,22.607658,-1.777987e-37,-6.9621928e-38,6.8383348e-38,2.028198e-37,T23,INNER
218,-67.649017,-42.58498,29.96291,-2.5691041e-37,7.1637528e-38,-0,2.6671125e-37,T23,INNER
219,-69.813011,-43.583908,31.866232,5.437959e-38,2.3880738e-37,-8.4073558e-38,2.5894877e-37,T23,INNER
220,-70.194458,-43.556267,31.529331,8.5798758e-38,1.6156175e-37,-5.391979e-38,1.9071175e-37,T23,INNER
221,-71.643044,-38.060684,32.804981,1.6423558e-37,-8.6286461e-38,2.5990244e-38,1.8733438e-37,T23,INNER
222,-71.533989,-37.961754,32.375801,1.9086992e-37,-1.1294097e-37,2.8457264e-38,2.2359965e-37,T23,INNER
223,-71.727859,-38.432308,32.464741,2.0378306e-37,-5.4989384e-38,3.4436147e-38,2.1386261e-37,T23,INNER
224,-72.158745,-39.509258,35.343681,2.0591644e-37,6.3950015e-38,-0,2.1561814e-37,T23,INNER
